ANALS_YM,CMPNM_NM,SIGNGU_NM,ADSTRD_NM,AREA_NM,MLSFC_NM,SCLAS_NM,JJINHBT_SALES_PRICE_RATE,JJINHBT_SALES_CO_RATE,OTSD_SALES_PRICE_RATE,OTSD_SALES_CO_RATE,ALL_SALES_PRICE_RATE,ALL_SALES_CO_RATE,VARTION_RT,RANK_CO,GID_ID
202206,남원수제돈까스,서귀포시,남원읍,남원읍,한식,돈까스,0.46,0.91,0.05,0.32,0.08,0.48,0.19,2421,다나27a76b
202206,위미항활어회센터,서귀포시,남원읍,남원읍,한식,회,0.18,0.1,0.13,0.31,0.14,0.3,0.37,1139,다나22a75b
202206,모든날이행복하기를,서귀포시,남원읍,남원읍,양식,양식,0.02,0.05,0.04,0.31,0.04,0.28,-0.19,13802,다나29b77b
202206,낭 커피,서귀포시,남원읍,남원읍,한식,커피,0.53,1.41,0.03,0.31,0.06,0.59,0.13,3560,다나17a78a
202206,그리울땐제주,서귀포시,남원읍,남원읍,한식,커피,0.1,0.37,0.03,0.31,0.04,0.35,0.2,2313,다나32a79a
202206,숑,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.04,0.18,0.02,0.3,0.02,0.3,0.16,2882,다나20a75a
202206,빅썸펍(PUB),서귀포시,남원읍,남원읍,음료,커피,0,0,0.06,0.28,0.05,0.25,-0.16,13770,다나30a77b
202206,폴개촌,서귀포시,남원읍,남원읍,한식,가정식,0.18,0.08,0.15,0.27,0.15,0.26,0.03,8705,다나29b77b
202206,원조남원포구식당,서귀포시,남원읍,남원읍,한식,가정식,0.36,0.32,0.13,0.27,0.14,0.3,0.1,4475,다나27a76b
202206,옥돔마을,서귀포시,남원읍,남원읍,한식,가정식,0.12,0.15,0.13,0.27,0.12,0.27,0.08,5556,다나30a77b
202206,은빌레 식당,서귀포시,남원읍,남원읍,한식,가정식,0.8,1.57,0.06,0.27,0.11,0.59,0.47,814,다나27a80a
202206,짜장마을,서귀포시,남원읍,남원읍,아시아음식,중식,1.47,2.48,0.04,0.27,0.14,0.79,0.33,1311,다나27a76b
202206,오리프,서귀포시,남원읍,남원읍,한식,오리,0.13,0.29,0.03,0.27,0.04,0.3,0.05,7053,다나23a76a
202206,제주정돈,서귀포시,남원읍,남원읍,한식,돼지고기,0.09,0.03,0.18,0.26,0.17,0.23,0,10405,다나21b76a
202206,이디야위미점,서귀포시,남원읍,남원읍,음료,커피,0.13,0.5,0.02,0.26,0.02,0.34,0.15,3262,다나21a76a
202206,강원수산&남원동,서귀포시,남원읍,남원읍,아시아음식,회,0.28,0.1,0.11,0.25,0.12,0.25,0.2,2326,다나25b76a
202206,레스토랑점심,서귀포시,남원읍,남원읍,아시아음식,일식,0.43,0.44,0.08,0.25,0.1,0.32,0.03,8706,다나19a77a
202206,주식회사 일구공,서귀포시,남원읍,남원읍,패스트푸드,햄버거,0.46,0.44,0.07,0.25,0.1,0.32,0.12,3867,다나28a76b
202206,밥통,서귀포시,남원읍,남원읍,한식,가정식,0.36,0.37,0.06,0.25,0.08,0.3,0.13,3561,다나29a77a
202206,교촌치킨 서귀포남원점,서귀포시,남원읍,남원읍,패스트푸드,치킨,0.44,0.68,0.04,0.23,0.06,0.36,0.04,7268,다나27b76b
202206,매화원,서귀포시,남원읍,남원읍,한식,단품요리 전문,0,0,0.02,0.23,0.02,0.2,0.18,2616,다나19a79b
202206,오뚜기과자점,서귀포시,남원읍,남원읍,간식,베이커리,0.11,0.39,0.02,0.23,0.02,0.29,0.16,2883,다나21b76a
202206,흑돼지일번지,서귀포시,남원읍,남원읍,한식,돼지고기,0.28,0.1,0.18,0.21,0.19,0.2,-0.01,11905,다나27a76b
202206,짜장마루,서귀포시,남원읍,남원읍,아시아음식,중식,1.32,1.99,0.05,0.21,0.13,0.63,0.1,4680,다나27a76b
202206,영아리커피,서귀포시,남원읍,남원읍,한식,커피,0.05,0.24,0.01,0.21,0.02,0.24,0.12,3868,다나24b85b
202206,미향해장국남원점,서귀포시,남원읍,남원읍,한식,해장국,0.36,0.81,0.05,0.2,0.07,0.36,0.05,7054,다나26b76b
202206,올드패션,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.06,0.13,0.02,0.2,0.02,0.2,0,10406,다나24a76a
202206,락쿤,서귀포시,남원읍,남원읍,한식,커피,0.43,0.34,0.06,0.19,0.09,0.25,0.01,9565,다나23a75b
202206,메리밀(Merry Meal),서귀포시,남원읍,남원읍,한식,가정식,0.05,0.03,0.05,0.19,0.05,0.17,0.08,5485,다나27a76a
202206,서울감자탕2호점,서귀포시,남원읍,남원읍,한식,감자탕,1.08,1.1,0.03,0.19,0.1,0.41,0.1,4476,다나27a76b
202206,위미다온국밥,서귀포시,남원읍,남원읍,한식,국밥,1.07,1.62,0.03,0.19,0.1,0.53,0.1,4681,다나22a76a
202206,백한철 꽈배기&식빵,서귀포시,남원읍,남원읍,간식,베이커리,0.29,0.79,0.02,0.19,0.03,0.34,0.05,7055,다나26b76b
202206,미미,서귀포시,남원읍,남원읍,양식,양식,0.34,0.21,0.06,0.18,0.08,0.2,0.07,5659,다나18a74a
202206,섬소나이,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.56,0.62,0.04,0.18,0.08,0.3,0.12,3869,다나21b76a
202206,태흥2리 어촌계횟집,서귀포시,남원읍,남원읍,아시아음식,회,0.43,0.08,0.26,0.17,0.27,0.16,0.03,8173,다나30a77b
202206,흑돼지스토리,서귀포시,남원읍,남원읍,한식,돼지고기,0,0,0.09,0.17,0.08,0.15,0.02,8770,다나21b76a
202206,소요 0617,서귀포시,남원읍,남원읍,양식,양식,1.02,0.76,0.05,0.17,0.12,0.32,0.19,2456,다나28b77a
202206,이루후제,서귀포시,남원읍,남원읍,한식,가정식,0.23,0.34,0.04,0.17,0.06,0.23,0.51,715,다나18b74b
202206,꼬동꼬동,서귀포시,남원읍,남원읍,한식,가정식,0.04,0.08,0.04,0.17,0.04,0.16,0.08,5486,다나24a76a
202206,바당길서귀포점,서귀포시,남원읍,남원읍,한식,가정식,0.01,0.03,0.04,0.17,0.03,0.16,0.29,1531,다나19b74b
202206,일품순두부남원점,서귀포시,남원읍,남원읍,한식,순두부,0.54,1.23,0.03,0.17,0.06,0.43,0.11,4119,다나27a77a
202206,의귀리부부막국수,서귀포시,남원읍,남원읍,한식,면류,0.59,0.81,0.03,0.17,0.07,0.33,0.07,5660,다나27a80a
202206,시카고피자남원점,서귀포시,남원읍,남원읍,패스트푸드,피자,0.6,0.94,0.02,0.17,0.06,0.36,0.13,3562,다나27a76b
202206,레드브라운,서귀포시,남원읍,남원읍,양식,양식,0.03,0.08,0.02,0.17,0.02,0.16,0.09,4971,다나23a76a
202206,서울 돈까스&김밥,서귀포시,남원읍,남원읍,간식,돈까스,1.01,2.4,0.02,0.17,0.09,0.68,0.08,5557,다나27a77a
202206,태흥횟집,서귀포시,남원읍,남원읍,한식,회,2.7,0.79,0.23,0.16,0.39,0.32,0.2,2327,다나29b76b
202206,일사일(141),서귀포시,남원읍,남원읍,한식,단품요리 전문,0.02,0.08,0.02,0.16,0.02,0.16,0.03,8174,다나31b78b
202206,또와국밥,서귀포시,남원읍,남원읍,한식,국밥,0.91,1.65,0.02,0.16,0.08,0.51,-0.03,12851,다나27a77a
202206,비에이치씨제주남원점,서귀포시,남원읍,남원읍,패스트푸드,치킨,0.6,0.73,0.02,0.16,0.06,0.3,0.12,3870,다나27a76b
202206,하늬바람,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.11,0.42,0.01,0.16,0.02,0.23,0.15,3215,다나20b81b
202206,맘스터치 남원점,서귀포시,남원읍,남원읍,패스트푸드,햄버거,0.5,1.6,0.01,0.16,0.04,0.5,0.09,5114,다나27a76b
202206,마므레,서귀포시,남원읍,남원읍,한식,가정식,0.67,0.13,0.1,0.15,0.14,0.16,0.08,5487,다나25a76a
202206,랑이(Rangi),서귀포시,남원읍,남원읍,한식,단품요리 전문,0.24,0.24,0.06,0.15,0.08,0.18,0.08,5223,다나25b81b
202206,머체왓식당,서귀포시,남원읍,남원읍,한식,가정식,0.1,0.13,0.04,0.15,0.05,0.16,0.24,1940,다나23a82a
202206,위미브런치,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.03,0.03,0.04,0.15,0.04,0.14,0.01,10365,다나23a76a
202206,홍식당,서귀포시,남원읍,남원읍,양식,양식,0.4,0.5,0.03,0.15,0.05,0.24,-0.09,13571,다나31b79a
202206,마블링 남원점,서귀포시,남원읍,남원읍,한식,가정식,0.59,0.65,0.03,0.15,0.07,0.27,0.08,5558,다나25a76a
202206,유나카페,서귀포시,남원읍,남원읍,음료,커피,0.04,0.13,0.01,0.15,0.01,0.16,-0.01,11906,다나20a75a
202206,도담이김밥,서귀포시,남원읍,남원읍,간식,분식,0.33,0.81,0.01,0.15,0.03,0.32,0.14,3330,다나27a76b
202206,낭만화로구이,서귀포시,남원읍,남원읍,한식,가정식,0.91,0.39,0.09,0.14,0.14,0.21,0.11,4150,다나27b76b
202206,흑염소마루,서귀포시,남원읍,남원읍,한식,가정식,3.32,2.64,0.07,0.14,0.28,0.71,0.19,2422,다나27a76b
202206,주야진,서귀포시,남원읍,남원읍,아시아음식,일식,0.38,0.29,0.06,0.14,0.08,0.19,0.08,5224,다나22a76a
202206,노가리앤비어남원점,서귀포시,남원읍,남원읍,주점및주류판매,맥주/요리주점,0.67,0.71,0.03,0.14,0.07,0.28,-0.03,12852,다나27a76b
202206,엄마표밥상,서귀포시,남원읍,남원읍,한식,가정식,0.11,0.08,0.03,0.14,0.04,0.14,0.05,7056,다나27a76b
202206,위미장가네닭곰탕,서귀포시,남원읍,남원읍,한식,국밥,0.18,0.39,0.02,0.14,0.03,0.21,0.01,9566,다나21b76a
202206,알맞은시간,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.1,0.29,0.02,0.14,0.02,0.19,0,10407,다나31b79b
202206,송가네참숯가든,서귀포시,남원읍,남원읍,한식,고기,0.08,0.05,0.14,0.13,0.14,0.12,0,10408,다나25b77a
202206,보보(vovo),서귀포시,남원읍,남원읍,한식,단품요리 전문,0.07,0.15,0.04,0.13,0.04,0.15,-0.05,13135,다나21a76a
202206,물영아리식당,서귀포시,남원읍,남원읍,한식,가정식,0.22,0.32,0.03,0.13,0.04,0.18,0.07,5661,다나24b85b
202206,벨라위미,서귀포시,남원읍,남원읍,한식,커피,0.35,1.07,0.02,0.13,0.04,0.35,0.06,6289,다나22a76a
202206,안녕 소깍,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.02,0.08,0.01,0.13,0.01,0.13,0.14,3331,다나18a74a
202206,남쪽바람,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.06,0.29,0.01,0.13,0.01,0.18,0.02,8771,다나27b77b
202206,돈순이,서귀포시,남원읍,남원읍,한식,돼지고기,0.14,0.21,0.05,0.12,0.06,0.15,0.1,4536,다나31b79a
202206,동백돼지불백,서귀포시,남원읍,남원읍,양식,돼지고기,0.23,0.32,0.03,0.12,0.05,0.18,0.02,8772,다나22a76a
202206,해선락와사비,서귀포시,남원읍,남원읍,아시아음식,일식,0.28,0.08,0.13,0.11,0.14,0.12,0.01,9567,다나29a76b
202206,경인식당,서귀포시,남원읍,남원읍,한식,가정식,0.6,0.44,0.05,0.11,0.09,0.2,0.05,7057,다나27a76b
202206,누구나홀딱반한닭,서귀포시,남원읍,남원읍,패스트푸드,치킨,1.15,1.15,0.04,0.11,0.11,0.36,-0.01,11907,다나27a76b
202206,오구삼구민물장어아구찜,서귀포시,남원읍,남원읍,한식,아구찜,1.17,0.91,0.04,0.11,0.12,0.3,0.07,5662,다나27a76b
202206,가가호호,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.14,0.1,0.04,0.11,0.04,0.12,0.04,7327,다나21a76a
202206,테이블앤데스크,서귀포시,남원읍,남원읍,양식,양식,0.12,0.1,0.03,0.11,0.04,0.12,0.13,3563,다나23a75b
202206,올레길설렁탕,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.97,1.41,0.03,0.11,0.09,0.41,0.09,4845,다나27a76b
202206,투다리남원점,서귀포시,남원읍,남원읍,주점및주류판매,꼬치구이,0.42,0.32,0.03,0.11,0.06,0.16,-0.02,12139,다나27a76b
202206,태성각,서귀포시,남원읍,남원읍,아시아음식,중식,0.55,1.02,0.02,0.11,0.06,0.33,0,10409,다나30b78a
202206,카페그네,서귀포시,남원읍,남원읍,음료,커피,0.14,0.37,0.01,0.11,0.02,0.18,0.06,6290,다나25a76a
202206,알로하(ALOHA),서귀포시,남원읍,남원읍,한식,단품요리 전문,0.06,0.32,0.01,0.11,0.01,0.17,0.07,6088,다나27b78a
202206,옥이네 빵집,서귀포시,남원읍,남원읍,간식,베이커리,0.19,0.79,0.01,0.11,0.02,0.27,0.27,1672,다나27a76b
202206,청해수산회센터,서귀포시,남원읍,남원읍,한식,회,0.02,0.03,0.1,0.1,0.1,0.09,-0.05,13195,다나28a76b
202206,네이처캔버스,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.16,0.08,0.05,0.1,0.06,0.11,-0.02,12419,다나19a77a
202206,남원가,서귀포시,남원읍,남원읍,한식,가정식,0.88,1.07,0.03,0.1,0.08,0.33,0.08,5559,다나27a76b
202206,황금륭빅버거예이츠,서귀포시,남원읍,남원읍,패스트푸드,햄버거,0,0,0.02,0.1,0.02,0.09,0.05,6752,다나16a81b
202206,새벽노을,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.01,0.03,0.02,0.1,0.02,0.09,0.21,2243,다나21b76a
202206,털보네 고양이,서귀포시,남원읍,남원읍,아시아음식,일식,0.13,0.18,0.02,0.1,0.03,0.13,0.06,6291,다나24a76a
202206,하루방순대앤막창,서귀포시,남원읍,남원읍,한식,막창,0.27,0.29,0.05,0.09,0.06,0.15,0.08,5225,다나27a76b
202206,페리카나남원점,서귀포시,남원읍,남원읍,패스트푸드,치킨,0.27,0.42,0.02,0.09,0.03,0.18,0.02,8773,다나27a76b
202206,희야네식당,서귀포시,남원읍,남원읍,한식,가정식,0.29,0.39,0.02,0.09,0.04,0.17,0,10410,다나27a76b
202206,소랑밥상,서귀포시,남원읍,남원읍,한식,가정식,0.09,0.18,0.02,0.09,0.02,0.12,0.04,7328,다나22a76a
202206,가회식당,서귀포시,남원읍,남원읍,한식,가정식,0.08,0.15,0.01,0.09,0.02,0.12,0,10411,다나27a76b
202206,호꼼,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.07,0.13,0.01,0.09,0.02,0.11,0.1,4654,다나20a75a
202206,나그네쉼터어시장수산식당,서귀포시,남원읍,남원읍,한식,회,0.11,0.15,0.01,0.09,0.02,0.11,0.01,10191,다나21a76a
202206,지귀도형제횟집,서귀포시,남원읍,남원읍,한식,회,0.02,0.03,0.07,0.08,0.07,0.08,0.11,4231,다나21b75b
202206,에이치에프에프(HFF),서귀포시,남원읍,남원읍,한식,단품요리 전문,0.11,0.03,0.06,0.08,0.07,0.08,0.04,7671,다나27a76b
202206,갯마을식당,서귀포시,남원읍,남원읍,한식,가정식,0.44,0.39,0.03,0.08,0.05,0.16,0.05,7058,다나31b78b
202206,안녀어랭이,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.85,0.91,0.02,0.08,0.08,0.27,0.31,1446,다나27b76b
202206,수악관식당,서귀포시,남원읍,남원읍,한식,가정식,0.14,0.32,0.01,0.08,0.02,0.14,-0.03,12848,다나21b76a
202206,동백화방,서귀포시,남원읍,남원읍,음료,커피,0.03,0.03,0.01,0.08,0.01,0.08,0.03,8175,다나23a76a
202206,아일랜드,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.1,0.24,0.01,0.08,0.01,0.12,-0.01,11361,다나27a76b
202206,쇠소깍대박밥상,서귀포시,남원읍,남원읍,한식,가정식,0.66,0.81,0.01,0.08,0.06,0.25,0.03,7982,다나18b75a
202206,예촌연수네가든,서귀포시,남원읍,남원읍,한식,고기,1.03,0.29,0.05,0.07,0.11,0.12,-0.03,12618,다나19a78a
202206,제주대패돈삼겹,서귀포시,남원읍,남원읍,한식,돼지고기,0.78,0.29,0.03,0.07,0.08,0.12,0.03,8176,다나27a76b
202206,토향,서귀포시,남원읍,남원읍,한식,가정식,0.24,0.32,0.03,0.07,0.04,0.13,0.1,4537,다나27a76b
202206,괸당네식당,서귀포시,남원읍,남원읍,한식,가정식,0.05,0.1,0.03,0.07,0.03,0.08,0.07,6007,다나27a76b
202206,호화,서귀포시,남원읍,남원읍,한식,가정식,0.07,0.08,0.02,0.07,0.02,0.08,0.04,7672,다나29b81a
202206,위미항면카페,서귀포시,남원읍,남원읍,한식,커피,0.03,0.08,0.02,0.07,0.02,0.08,0.17,2778,다나22a75b
202206,자매해장국,서귀포시,남원읍,남원읍,한식,해장국,0.2,0.42,0.02,0.07,0.03,0.16,0.09,4972,다나27b76b
202206,"고스트미락, 한라앤탐",서귀포시,남원읍,남원읍,한식,가정식,0,0,0.02,0.07,0.02,0.06,0.03,8177,다나23a76a
202206,공새미솥뚜껑,서귀포시,남원읍,남원읍,한식,가정식,0.57,0.5,0.02,0.07,0.06,0.18,0.04,7329,다나20a75a
202206,현가네곰탕남원점,서귀포시,남원읍,남원읍,한식,국밥,0.38,0.13,0.02,0.07,0.04,0.09,0.01,9568,다나26b76b
202206,수망손칼국수,서귀포시,남원읍,남원읍,한식,면류,0.33,0.55,0.01,0.07,0.03,0.19,0.11,4267,다나26b82a
202206,옛날통닭남원점,서귀포시,남원읍,남원읍,패스트푸드,치킨,0.22,0.44,0.01,0.07,0.02,0.16,-0.04,13041,다나26b76b
202206,헤븐리,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.06,0.24,0.01,0.07,0.01,0.12,-0.03,12619,다나26b76a
202206,오끼416갤러리,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.05,0.08,0.01,0.07,0.01,0.08,0.06,6211,다나27b80a
202206,사려니,서귀포시,남원읍,남원읍,한식,가정식,0.06,0.18,0.01,0.07,0.01,0.11,0.13,3564,다나23b82b
202206,마로니에미니골프카페,서귀포시,남원읍,남원읍,음료,커피,0.1,0.21,0.01,0.07,0.02,0.11,-0.03,12620,다나18b78b
202206,금화음식점,서귀포시,남원읍,남원읍,한식,가정식,0.75,0.5,0.02,0.06,0.07,0.16,0,10412,다나27a76b
202206,부가네얼큰이남원점,서귀포시,남원읍,남원읍,한식,가정식,0.84,1.13,0.02,0.06,0.07,0.3,-0.07,13412,다나27a76b
202206,틴우드맨(tin woodman),서귀포시,남원읍,남원읍,한식,단품요리 전문,0.26,0.21,0.02,0.06,0.04,0.1,0.03,8178,다나27a76b
202206,위미페리카나,서귀포시,남원읍,남원읍,패스트푸드,치킨,0.08,0.1,0.01,0.06,0.01,0.08,-0.04,12994,다나22a75b
202206,별맛해장국,서귀포시,남원읍,남원읍,한식,해장국,0.07,0.15,0.01,0.06,0.01,0.09,0.05,6753,다나27a76b
202206,제주정제,서귀포시,남원읍,남원읍,한식,가정식,0.07,0.08,0.01,0.06,0.01,0.07,0.05,7059,다나26b76a
202206,아주르블루,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.04,0.1,0.01,0.06,0.01,0.08,0.04,7673,다나27b76b
202206,서울깍두기,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.07,0.13,0.01,0.06,0.01,0.08,-0.02,12420,다나26b76b
202206,제주회토랑,서귀포시,남원읍,남원읍,아시아음식,일식,0.58,0.37,0.05,0.05,0.09,0.13,0.04,7330,다나26b76b
202206,육값하네식육가든,서귀포시,남원읍,남원읍,한식,고기,0.15,0.03,0.04,0.05,0.05,0.05,0.04,7674,다나27b78a
202206,옛장터가든,서귀포시,남원읍,남원읍,한식,고기,1.04,0.44,0.03,0.05,0.1,0.14,0.05,7060,다나27b76b
202206,네네치킨남원점,서귀포시,남원읍,남원읍,패스트푸드,치킨,0.41,0.65,0.02,0.05,0.04,0.19,0.1,4682,다나27b76b
202206,삼덕고깃집,서귀포시,남원읍,남원읍,한식,가정식,0.9,0.55,0.02,0.05,0.08,0.17,0.09,4973,다나30b78a
202206,한라흑돼지,서귀포시,남원읍,남원읍,한식,돼지고기,0.31,0.13,0.02,0.05,0.04,0.07,0.12,3871,다나21a76a
202206,애삘레,서귀포시,남원읍,남원읍,한식,가정식,0.25,0.21,0.02,0.05,0.03,0.09,0.1,4538,다나27b76b
202206,대유가든,서귀포시,남원읍,남원읍,한식,고기,0.12,0.03,0.02,0.05,0.03,0.05,0.08,5416,다나20b75b
202206,신팔도강산,서귀포시,남원읍,남원읍,한식,가정식,0.45,0.6,0.01,0.05,0.04,0.18,0.03,8179,다나21a76a
202206,한남 307,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.06,0.1,0.01,0.05,0.01,0.06,0.12,3872,다나25a80b
202206,추가네추어탕,서귀포시,남원읍,남원읍,한식,추어탕,0.28,0.42,0.01,0.05,0.03,0.13,0.12,3873,다나27b76b
202206,위미동백식당,서귀포시,남원읍,남원읍,한식,가정식,0.02,0.03,0.01,0.05,0.01,0.05,0.07,6008,다나23a76a
202206,은설식당,서귀포시,남원읍,남원읍,한식,가정식,0.04,0.08,0.01,0.05,0.01,0.06,0.08,5226,다나27a76b
202206,한라산풍경,서귀포시,남원읍,남원읍,한식,가정식,0.3,0.32,0.01,0.05,0.03,0.11,0.03,8053,다나18a78a
202206,파로스키친,서귀포시,남원읍,남원읍,양식,양식,0,0,0.01,0.05,0.01,0.04,-0.03,12621,다나26b76b
202206,뉴남원분식,서귀포시,남원읍,남원읍,간식,분식,0.04,0.15,0,0.05,0.01,0.08,0.01,10192,다나27a76b
202206,개미와 베짱이,서귀포시,남원읍,남원읍,한식,가정식,0.13,0.57,0,0.05,0.01,0.18,0.09,4846,다나27a76b
202206,기사식당,서귀포시,남원읍,남원읍,한식,기사식당,0.11,0.21,0,0.05,0.01,0.09,0.14,3332,다나18b74b
202206,섬올리브정원,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.01,0.03,0,0.05,0,0.05,-0.02,12421,다나18a78b
202206,위밋,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.02,0.05,0,0.05,0.01,0.05,0,10413,다나24a76a
202206,호월,서귀포시,남원읍,남원읍,한식,단품요리 전문,0,0,0.03,0.04,0.03,0.03,0.03,8180,다나25a80a
202206,일일일빵,서귀포시,남원읍,남원읍,간식,베이커리,0.14,0.37,0.01,0.04,0.01,0.12,0.12,3874,다나23a76a
202206,본초불닭발남원점,서귀포시,남원읍,남원읍,한식,치킨,0.1,0.13,0.01,0.04,0.01,0.06,0.06,6292,다나27a76b
202206,수심1미터,서귀포시,남원읍,남원읍,한식,단품요리 전문,0,0,0,0.04,0,0.03,-0.02,12255,다나21b76a
