ANALS_YM,CMPNM_NM,SIGNGU_NM,ADSTRD_NM,AREA_NM,MLSFC_NM,SCLAS_NM,JJINHBT_SALES_PRICE_RATE,JJINHBT_SALES_CO_RATE,OTSD_SALES_PRICE_RATE,OTSD_SALES_CO_RATE,ALL_SALES_PRICE_RATE,ALL_SALES_CO_RATE,VARTION_RT,RANK_CO,GID_ID
202204,투빅(Too Big),서귀포시,남원읍,남원읍,한식,단품요리 전문,0.28,1.83,0.01,0.54,0.02,1.11,0.75,1642,다나27a76b
202204,취향의섬,서귀포시,남원읍,남원읍,한식,커피,0.45,0.28,0.08,0.52,0.1,0.54,0.04,10263,다나24b76a
202204,밥통,서귀포시,남원읍,남원읍,한식,가정식,0.37,0.33,0.07,0.52,0.08,0.56,0.39,3424,다나29a77a
202204,이루후제,서귀포시,남원읍,남원읍,한식,가정식,1,1.08,0.07,0.52,0.11,0.83,0.22,5338,다나18b74b
202204,남원수제돈까스,서귀포시,남원읍,남원읍,한식,돈까스,0.79,0.86,0.05,0.52,0.08,0.75,0.46,2879,다나27a76b
202204,숑,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.07,0.25,0.02,0.52,0.02,0.54,0.72,1714,다나20a75a
202204,제주어향원,서귀포시,남원읍,남원읍,한식,가정식,0.16,0.11,0.11,0.5,0.12,0.47,0.29,4343,다나27b76b
202204,의귀리부부막국수,서귀포시,남원읍,남원읍,한식,면류,0.73,0.92,0.06,0.5,0.09,0.75,0.01,11008,다나27a80a
202204,수와래베이커리,서귀포시,남원읍,남원읍,간식,베이커리,0.77,1.17,0.02,0.5,0.06,0.84,0.61,2103,다나20b75b
202204,섬소나이,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.61,0.47,0.06,0.47,0.08,0.56,0.48,2747,다나21b76a
202204,안녕 소깍,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.03,0.11,0.02,0.47,0.02,0.44,0.35,3735,다나18a74a
202204,바당길서귀포점,서귀포시,남원읍,남원읍,한식,가정식,0.1,0.05,0.07,0.45,0.08,0.41,0.15,6648,다나19b74b
202204,루브린,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.26,0.33,0.03,0.45,0.04,0.51,0.58,2226,다나24a75b
202204,머체왓식당,서귀포시,남원읍,남원읍,한식,가정식,0.21,0.14,0.07,0.44,0.08,0.43,0.27,4701,다나23a82a
202204,낭 커피,서귀포시,남원읍,남원읍,한식,커피,0.69,1.53,0.02,0.43,0.05,0.91,0.56,2362,다나17a78a
202204,아이스크림 할인점,서귀포시,남원읍,남원읍,간식,아이스크림/빙수,0.9,2.54,0.01,0.43,0.05,1.27,0.85,1424,다나22a76a
202204,일송회수산,서귀포시,남원읍,남원읍,아시아음식,회,0.23,0.14,0.06,0.42,0.07,0.41,0.28,4554,다나22a75b
202204,은빌레 식당,서귀포시,남원읍,남원읍,한식,가정식,2.1,3.09,0.07,0.41,0.16,1.45,0.71,1734,다나27a80a
202204,미미,서귀포시,남원읍,남원읍,양식,양식,0.52,0.3,0.07,0.41,0.1,0.46,-0.14,13812,다나18a74a
202204,폴개촌,서귀포시,남원읍,남원읍,한식,가정식,0.32,0.14,0.12,0.4,0.13,0.39,0.4,3272,다나29b77b
202204,옥돔마을,서귀포시,남원읍,남원읍,한식,가정식,0.27,0.2,0.09,0.4,0.1,0.41,0.24,5028,다나30a77b
202204,일품순두부남원점,서귀포시,남원읍,남원읍,한식,순두부,1.21,1.58,0.04,0.4,0.09,0.9,0.47,2792,다나27a77a
202204,맘스터치 남원점,서귀포시,남원읍,남원읍,패스트푸드,햄버거,0.71,1.33,0.02,0.4,0.05,0.81,0.58,2265,다나27a76b
202204,호꼼,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.19,0.25,0.04,0.39,0.05,0.42,0.16,6552,다나20a75a
202204,이디야위미점,서귀포시,남원읍,남원읍,음료,커피,0.27,1.06,0.01,0.39,0.02,0.7,0.72,1715,다나21a76a
202204,남원콩나물국밥,서귀포시,남원읍,남원읍,한식,국밥,0.58,1.12,0.03,0.37,0.05,0.71,0.41,3196,다나27a77a
202204,벨라위미,서귀포시,남원읍,남원읍,한식,커피,0.37,0.75,0.02,0.37,0.03,0.59,0.45,2921,다나22a76a
202204,영아리커피,서귀포시,남원읍,남원읍,한식,커피,0.12,0.45,0.01,0.37,0.02,0.47,0.07,8843,다나24b85b
202204,교촌치킨 서귀포남원점,서귀포시,남원읍,남원읍,패스트푸드,치킨,0.98,1.03,0.04,0.36,0.08,0.67,0.28,4593,다나27b76b
202204,올드패션,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.09,0.17,0.02,0.36,0.03,0.37,0.39,3359,다나24a76a
202204,제주정돈,서귀포시,남원읍,남원읍,한식,돼지고기,0.09,0.03,0.13,0.35,0.13,0.31,0.16,6553,다나21b76a
202204,소요 0617,서귀포시,남원읍,남원읍,양식,양식,1.88,1.17,0.07,0.35,0.15,0.71,0.26,4747,다나28b77a
202204,남원가,서귀포시,남원읍,남원읍,한식,가정식,0.97,0.81,0.06,0.35,0.1,0.59,0.36,3657,다나27a76b
202204,매화원,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.06,0.08,0.02,0.35,0.02,0.33,-0.12,13755,다나19a79b
202204,레스토랑점심,서귀포시,남원읍,남원읍,아시아음식,일식,0.5,0.39,0.05,0.34,0.07,0.43,0.08,8513,다나19a77a
202204,위미다온국밥,서귀포시,남원읍,남원읍,한식,국밥,1.45,1.56,0.02,0.34,0.09,0.84,0.49,2681,다나22a76a
202204,태흥2리 어촌계횟집,서귀포시,남원읍,남원읍,아시아음식,회,0.79,0.11,0.28,0.31,0.31,0.31,0.5,2631,다나30a77b
202204,메리밀(Merry Meal),서귀포시,남원읍,남원읍,한식,가정식,0.07,0.05,0.06,0.31,0.06,0.29,-0.04,12886,다나27a76a
202204,서울감자탕2호점,서귀포시,남원읍,남원읍,한식,감자탕,0.91,0.72,0.03,0.31,0.07,0.53,0.17,6400,다나27a76b
202204,엄마표밥상,서귀포시,남원읍,남원읍,한식,가정식,0.09,0.05,0.04,0.3,0.05,0.28,0.07,9171,다나27a76b
202204,미깡,서귀포시,남원읍,남원읍,음료,커피,0.03,0.05,0.01,0.3,0.02,0.28,0.46,2880,다나18a76b
202204,호화,서귀포시,남원읍,남원읍,한식,가정식,0.13,0.08,0.05,0.29,0.05,0.28,-0.03,12851,다나29b81a
202204,마블링 남원점,서귀포시,남원읍,남원읍,한식,가정식,1.24,1,0.04,0.29,0.1,0.6,0.26,4748,다나25a76a
202204,짜장마루,서귀포시,남원읍,남원읍,아시아음식,중식,1.82,2.2,0.03,0.29,0.11,1.03,1.06,1071,다나27a76b
202204,미향해장국남원점,서귀포시,남원읍,남원읍,한식,해장국,0.49,0.75,0.02,0.29,0.04,0.52,0.34,3869,다나26b76b
202204,돈순이,서귀포시,남원읍,남원읍,한식,돼지고기,0.23,0.17,0.08,0.28,0.08,0.3,0.14,6887,다나31b79a
202204,주식회사 위미,서귀포시,남원읍,남원읍,한식,가정식,0.26,0.17,0.03,0.28,0.05,0.3,0.08,8514,다나21b76a
202204,옥이네 빵집,서귀포시,남원읍,남원읍,간식,베이커리,0.37,1.17,0.01,0.27,0.02,0.64,0.31,4205,다나27a76b
202204,흑염소마루,서귀포시,남원읍,남원읍,한식,가정식,5.23,2.7,0.08,0.26,0.31,1.18,1.26,856,다나27a76b
202204,제주대패돈삼겹,서귀포시,남원읍,남원읍,한식,돼지고기,0.5,0.39,0.02,0.26,0.05,0.36,0.11,7765,다나27a76b
202204,태흥횟집,서귀포시,남원읍,남원읍,한식,회,1.43,0.5,0.12,0.24,0.18,0.39,0.24,5074,다나29b76b
202204,경인식당,서귀포시,남원읍,남원읍,한식,가정식,0.54,0.28,0.06,0.24,0.09,0.31,0.34,3846,다나27a76b
202204,남쪽바람,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.1,0.2,0.02,0.24,0.02,0.28,0.07,9172,다나27b77b
202204,서울 돈까스&김밥,서귀포시,남원읍,남원읍,간식,돈까스,1.64,2.45,0.02,0.24,0.09,1.08,0.88,1370,다나27a77a
202204,흑돼지일번지,서귀포시,남원읍,남원읍,한식,돼지고기,0.13,0.03,0.11,0.23,0.12,0.21,0.12,7397,다나27a76b
202204,주야진,서귀포시,남원읍,남원읍,아시아음식,일식,0.49,0.25,0.06,0.23,0.08,0.29,0.17,6220,다나22a76a
202204,낭만화로구이,서귀포시,남원읍,남원읍,한식,가정식,1.62,0.45,0.07,0.22,0.14,0.35,0.02,10599,다나27b76b
202204,태성각,서귀포시,남원읍,남원읍,아시아음식,중식,0.78,0.83,0.02,0.22,0.06,0.49,0.27,4605,다나30b78a
202204,위미장가네닭곰탕,서귀포시,남원읍,남원읍,한식,국밥,0.39,0.64,0.02,0.22,0.03,0.42,0.09,8207,다나21b76a
202204,알로하(ALOHA),서귀포시,남원읍,남원읍,한식,단품요리 전문,0.05,0.2,0.01,0.22,0.01,0.26,0.51,2576,다나27b78a
202204,흑돼지스토리,서귀포시,남원읍,남원읍,한식,돼지고기,0,0,0.07,0.21,0.07,0.18,0.08,8515,다나21b76a
202204,기사식당,서귀포시,남원읍,남원읍,한식,기사식당,0.13,0.22,0.02,0.21,0.02,0.26,-0.01,12160,다나18b74b
202204,꼬동꼬동,서귀포시,남원읍,남원읍,한식,가정식,0,0,0.02,0.21,0.02,0.18,0,11471,다나24a76a
202204,새벽노을,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.08,0.08,0.01,0.21,0.01,0.21,0.11,7656,다나21b76a
202204,보보(vovo),서귀포시,남원읍,남원읍,한식,단품요리 전문,0.53,0.28,0.05,0.2,0.08,0.27,0.08,8804,다나21a76a
202204,흥부가,서귀포시,남원읍,남원읍,한식,가정식,1.47,0.95,0.05,0.2,0.12,0.51,0.18,6194,다나22b76a
202204,토향,서귀포시,남원읍,남원읍,한식,가정식,0.12,0.11,0.03,0.2,0.03,0.21,0.16,6490,다나27a76b
202204,락쿤,서귀포시,남원읍,남원읍,한식,커피,0.45,0.33,0.03,0.2,0.05,0.29,0.13,7129,다나23a75b
202204,동백돼지불백,서귀포시,남원읍,남원읍,양식,돼지고기,0.27,0.22,0.02,0.2,0.04,0.25,0.13,7130,다나22a76a
202204,일사일(141),서귀포시,남원읍,남원읍,한식,단품요리 전문,0.15,0.2,0.01,0.2,0.02,0.24,0.13,7131,다나31b78b
202204,스테이반하나,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.03,0.03,0.01,0.2,0.01,0.18,0.07,8872,다나31a78a
202204,하늬바람,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.14,0.45,0.01,0.2,0.01,0.33,0.11,7766,다나20b81b
202204,수망일기,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.27,0.28,0.01,0.2,0.02,0.27,0.2,5790,다나26b82a
202204,사려니,서귀포시,남원읍,남원읍,한식,가정식,0.14,0.33,0.01,0.2,0.02,0.29,-0.1,13598,다나23b82b
202204,가가호호,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.38,0.17,0.04,0.19,0.06,0.22,-0.01,12161,다나21a76a
202204,테이블앤데스크,서귀포시,남원읍,남원읍,양식,양식,0.3,0.2,0.03,0.19,0.04,0.23,0,11472,다나23a75b
202204,위미브런치,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.19,0.17,0.03,0.19,0.04,0.22,0.16,6491,다나23a76a
202204,누구나홀딱반한닭,서귀포시,남원읍,남원읍,패스트푸드,치킨,0.77,0.47,0.03,0.19,0.06,0.33,0.28,4555,다나27a76b
202204,올레길설렁탕,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.73,0.92,0.02,0.19,0.05,0.49,0.63,2014,다나27a76b
202204,또와국밥,서귀포시,남원읍,남원읍,한식,국밥,1.44,1.97,0.02,0.19,0.08,0.86,0.58,2250,다나27a77a
202204,레드브라운,서귀포시,남원읍,남원읍,양식,양식,0.04,0.14,0.01,0.19,0.01,0.21,0.17,6259,다나23a76a
202204,한라흑돼지,서귀포시,남원읍,남원읍,한식,돼지고기,0.28,0.08,0.05,0.18,0.06,0.18,0.07,8873,다나21a76a
202204,오구삼구민물장어아구찜,서귀포시,남원읍,남원읍,한식,아구찜,1.92,0.95,0.04,0.18,0.13,0.49,0.7,1786,다나27a76b
202204,비에이치씨제주남원점,서귀포시,남원읍,남원읍,패스트푸드,치킨,0.58,0.61,0.02,0.18,0.04,0.37,0.35,3755,다나27a76b
202204,"고스트미락, 한라앤탐",서귀포시,남원읍,남원읍,한식,가정식,0,0,0.02,0.18,0.02,0.15,0.01,11009,다나23a76a
202204,안녀어랭이,서귀포시,남원읍,남원읍,한식,단품요리 전문,1.36,1,0.02,0.18,0.08,0.51,-0.05,13092,다나27b76b
202204,스프링데일통나무집,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.02,0.05,0.02,0.18,0.02,0.17,-0.05,13196,다나19b82a
202204,별맛해장국,서귀포시,남원읍,남원읍,한식,해장국,0.26,0.22,0.01,0.18,0.02,0.23,-0.23,13999,다나27a76b
202204,헤븐리,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.1,0.14,0.01,0.18,0.01,0.2,0.22,5422,다나26b76a
202204,송가네참숯가든,서귀포시,남원읍,남원읍,한식,고기,0.17,0.05,0.08,0.16,0.08,0.16,0.1,7948,다나25b77a
202204,랑이(Rangi),서귀포시,남원읍,남원읍,한식,단품요리 전문,0.1,0.08,0.03,0.16,0.04,0.17,0.15,6751,다나25b81b
202204,소랑밥상,서귀포시,남원읍,남원읍,한식,가정식,0.15,0.08,0.02,0.16,0.03,0.17,0.36,3658,다나22a76a
202204,위미항면카페,서귀포시,남원읍,남원읍,한식,커피,0.07,0.08,0.02,0.16,0.02,0.17,0.09,8280,다나22a75b
202204,하루방순대앤막창,서귀포시,남원읍,남원읍,한식,막창,0.65,0.55,0.01,0.16,0.04,0.34,0.27,4702,다나27a76b
202204,도담이김밥,서귀포시,남원읍,남원읍,간식,분식,0.2,0.5,0.01,0.16,0.01,0.32,0.42,3167,다나27a76b
202204,아주르블루,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.03,0.05,0.01,0.16,0.01,0.16,-0.16,13872,다나27b76b
202204,지귀도형제횟집,서귀포시,남원읍,남원읍,한식,회,0.36,0.08,0.04,0.15,0.06,0.16,0.1,7949,다나21b75b
202204,해수식당,서귀포시,남원읍,남원읍,한식,가정식,0.03,0.03,0.02,0.15,0.02,0.14,-0.05,13197,다나27a76b
202204,오끼416갤러리,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.06,0.05,0.01,0.15,0.01,0.15,0.11,7657,다나27b80a
202204,위밋,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.14,0.17,0.01,0.15,0.01,0.19,0.14,6888,다나24a76a
202204,해선락와사비,서귀포시,남원읍,남원읍,아시아음식,일식,0.67,0.2,0.07,0.14,0.1,0.19,0.18,6079,다나29a76b
202204,제주회토랑,서귀포시,남원읍,남원읍,아시아음식,일식,1.15,0.42,0.05,0.14,0.1,0.27,0.17,6312,다나26b76b
202204,본초불닭발남원점,서귀포시,남원읍,남원읍,한식,치킨,0.07,0.08,0.01,0.14,0.01,0.15,0.08,8516,다나27a76b
202204,현가네곰탕남원점,서귀포시,남원읍,남원읍,한식,국밥,0.3,0.3,0.01,0.14,0.02,0.23,0.12,7617,다나26b76b
202204,추가네추어탕,서귀포시,남원읍,남원읍,한식,추어탕,0.51,0.58,0.01,0.14,0.03,0.33,0.53,2474,다나27b76b
202204,노가리앤비어남원점,서귀포시,남원읍,남원읍,주점및주류판매,맥주/요리주점,0.58,0.53,0.03,0.13,0.05,0.3,0.23,5193,다나27a76b
202204,공새미솥뚜껑,서귀포시,남원읍,남원읍,한식,가정식,0.9,0.5,0.03,0.13,0.07,0.29,0.18,6080,다나20a75a
202204,페리카나남원점,서귀포시,남원읍,남원읍,패스트푸드,치킨,0.47,0.33,0.02,0.13,0.04,0.23,0,11473,다나27a76b
202204,털보네 고양이,서귀포시,남원읍,남원읍,아시아음식,일식,0.07,0.05,0.02,0.13,0.02,0.13,0.27,4606,다나24a76a
202204,마더카페,서귀포시,남원읍,남원읍,음료,커피,0.02,0.03,0.02,0.13,0.02,0.12,-0.07,13358,다나29a76b
202204,쇠소깍대박밥상,서귀포시,남원읍,남원읍,한식,가정식,0.94,0.97,0.02,0.13,0.06,0.46,0.28,4556,다나18b75a
202204,은설식당,서귀포시,남원읍,남원읍,한식,가정식,0.18,0.2,0.01,0.13,0.02,0.18,0.17,6313,다나27a76b
202204,황금륭빅버거예이츠,서귀포시,남원읍,남원읍,패스트푸드,햄버거,0,0,0.01,0.13,0.01,0.11,0.05,9641,다나16a81b
202204,빅썸펍(PUB),서귀포시,남원읍,남원읍,음료,커피,0.02,0.03,0.01,0.13,0.01,0.12,-0.09,13545,다나30a77b
202204,창고96,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.04,0.11,0.01,0.13,0.01,0.15,-0.06,13236,다나20b76b
202204,시카고피자남원점,서귀포시,남원읍,남원읍,패스트푸드,피자,0.79,0.92,0.01,0.13,0.05,0.44,0.4,3312,다나27a76b
202204,은빌레,서귀포시,남원읍,남원읍,한식,단품요리 전문,0,0.03,0,0.13,0,0.12,-0.02,12287,다나27a80a
202204,위미동백식당,서귀포시,남원읍,남원읍,한식,가정식,0.03,0.05,0.01,0.12,0.01,0.12,0.34,3847,다나23a76a
202204,백한철 꽈배기&식빵,서귀포시,남원읍,남원읍,간식,베이커리,0.39,0.61,0.01,0.12,0.02,0.32,0.08,8517,다나26b76b
202204,삼수갑산,서귀포시,남원읍,남원읍,한식,가정식,0.95,0.72,0.01,0.12,0.05,0.36,-0.1,13599,다나19a77a
202204,물영아리식당,서귀포시,남원읍,남원읍,한식,가정식,0.48,0.47,0.01,0.12,0.03,0.27,0.36,3659,다나24b85b
202204,청해수산회센터,서귀포시,남원읍,남원읍,한식,회,0.61,0.11,0.08,0.1,0.11,0.13,-0.01,12162,다나28a76b
202204,남원골감나무집,서귀포시,남원읍,남원읍,한식,가정식,2.02,0.75,0.02,0.1,0.11,0.36,0.38,3458,다나27b76b
202204,고기어때?,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.82,0.33,0.02,0.1,0.06,0.21,0.09,8281,다나27a76b
202204,무주향,서귀포시,남원읍,남원읍,한식,가정식,0.05,0.03,0.01,0.1,0.02,0.1,0.04,9928,다나21a75b
202204,동백화방,서귀포시,남원읍,남원읍,음료,커피,0.02,0.05,0.01,0.1,0.01,0.11,0.24,5075,다나23a76a
202204,아일랜드,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.14,0.28,0.01,0.1,0.01,0.19,0.06,9305,다나27a76b
202204,빅썸카페,서귀포시,남원읍,남원읍,음료,커피,0.03,0.05,0.01,0.1,0.01,0.11,-0.08,13478,다나30a77b
202204,육값하네식육가든,서귀포시,남원읍,남원읍,한식,고기,0.25,0.05,0.04,0.09,0.05,0.1,-0.05,13138,다나27b78a
202204,갯마을식당,서귀포시,남원읍,남원읍,한식,가정식,0.53,0.25,0.03,0.09,0.06,0.17,0.21,5574,다나31b78b
202204,애삘레,서귀포시,남원읍,남원읍,한식,가정식,1,0.45,0.02,0.09,0.06,0.24,0.08,8518,다나27b76b
202204,치킨나라위미점,서귀포시,남원읍,남원읍,패스트푸드,치킨,0.29,0.39,0.01,0.09,0.02,0.22,0.03,10424,다나22a76a
202204,자담치킨 제주남원점,서귀포시,남원읍,남원읍,패스트푸드,치킨,0.52,0.5,0.01,0.09,0.03,0.26,0.21,5596,다나27a76b
202204,희야네식당,서귀포시,남원읍,남원읍,한식,가정식,1.02,0.67,0.01,0.09,0.05,0.32,0.12,7457,다나27a76b
202204,마로니에미니골프카페,서귀포시,남원읍,남원읍,음료,커피,0.01,0.03,0.01,0.09,0.01,0.09,0.01,11010,다나18b78b
202204,제주해마루,서귀포시,남원읍,남원읍,한식,가정식,0.96,0.58,0.01,0.09,0.05,0.29,0.38,3447,다나26b80b
202204,카페그네,서귀포시,남원읍,남원읍,음료,커피,0.11,0.14,0.01,0.09,0.01,0.13,0.1,7950,다나25a76a
202204,할렘버거,서귀포시,남원읍,남원읍,패스트푸드,햄버거,0.01,0.03,0.01,0.09,0.01,0.09,0.19,5855,다나26b78b
202204,현아네흑돼지돈가스,서귀포시,남원읍,남원읍,한식,돈까스,0.06,0.05,0.01,0.09,0.01,0.1,0.15,6752,다나22a76a
202204,유나카페,서귀포시,남원읍,남원읍,음료,커피,0.01,0.03,0,0.09,0,0.09,0.14,6889,다나20a75a
202204,모든날이행복하기를,서귀포시,남원읍,남원읍,양식,양식,0,0,0,0.09,0,0.08,0.02,10697,다나29b77b
202204,에이치에프에프(HFF),서귀포시,남원읍,남원읍,한식,단품요리 전문,0.09,0.03,0.05,0.08,0.05,0.08,0.04,10113,다나27a76b
202204,괸당네식당,서귀포시,남원읍,남원읍,한식,가정식,0.19,0.17,0.02,0.08,0.03,0.13,0.1,7951,다나27a76b
202204,호월,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.13,0.08,0.02,0.08,0.02,0.1,-0.01,12163,다나25a80a
202204,네네치킨남원점,서귀포시,남원읍,남원읍,패스트푸드,치킨,0.59,0.75,0.01,0.08,0.03,0.34,0.01,11464,다나27b76b
202204,타모라돈까스,서귀포시,남원읍,남원읍,한식,돈까스,0.23,0.28,0.01,0.08,0.02,0.17,-0.01,12164,다나27a77a
202204,해바라기,서귀포시,남원읍,남원읍,한식,가정식,0.94,0.53,0.01,0.08,0.05,0.26,0.07,8874,다나27a80a
202204,일일일빵,서귀포시,남원읍,남원읍,간식,베이커리,0.37,0.7,0,0.08,0.02,0.32,-0.04,12887,다나23a76a
202204,금화음식점,서귀포시,남원읍,남원읍,한식,가정식,1.28,0.75,0.02,0.07,0.07,0.33,0.11,7767,다나27a76b
202204,마므레,서귀포시,남원읍,남원읍,한식,가정식,0.71,0.03,0.02,0.07,0.05,0.07,0.11,7768,다나25a76a
202204,모다드렁,서귀포시,남원읍,남원읍,한식,가정식,0.84,0.45,0.02,0.07,0.05,0.22,0.08,8721,다나27b76b
202204,삼덕고깃집,서귀포시,남원읍,남원읍,한식,가정식,1.57,0.86,0.02,0.07,0.09,0.37,0.14,6890,다나30b78a
202204,신팔도강산,서귀포시,남원읍,남원읍,한식,가정식,0.51,0.5,0.01,0.07,0.03,0.24,0.16,6424,다나21a76a
202204,한라산풍경,서귀포시,남원읍,남원읍,한식,가정식,0.21,0.17,0.01,0.07,0.02,0.12,0.18,6081,다나18a78a
202204,나그네쉼터어시장수산식당,서귀포시,남원읍,남원읍,한식,회,0.03,0.03,0.01,0.07,0.01,0.07,0.14,7040,다나21a76a
202204,씨엘레스토랑1019,서귀포시,남원읍,남원읍,양식,양식,0.36,0.25,0.01,0.07,0.02,0.15,0.01,11011,다나27a76b
