ANALS_YM,CMPNM_NM,SIGNGU_NM,ADSTRD_NM,AREA_NM,MLSFC_NM,SCLAS_NM,JJINHBT_SALES_PRICE_RATE,JJINHBT_SALES_CO_RATE,OTSD_SALES_PRICE_RATE,OTSD_SALES_CO_RATE,ALL_SALES_PRICE_RATE,ALL_SALES_CO_RATE,VARTION_RT,RANK_CO,GID_ID
202203,숑,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.14,0.32,0.03,1.11,0.04,1.26,-0.51,11310,다나20a75a
202203,주식회사 미스터크랩태흥,서귀포시,남원읍,남원읍,한식,단품요리 전문,1.46,0.49,0.3,1.09,0.36,1.35,-0.04,3615,다나30a77b
202203,오리프,서귀포시,남원읍,남원읍,한식,오리,0.06,0.09,0.05,1,0.05,1.02,-0.29,9387,다나23a76a
202203,오뚜기과자점,서귀포시,남원읍,남원읍,간식,베이커리,0.25,0.57,0.03,1,0.04,1.32,-0.66,12099,다나21b76a
202203,강원수산&남원동,서귀포시,남원읍,남원읍,아시아음식,회,0.57,0.14,0.19,0.98,0.21,1.04,-0.39,10437,다나25b76a
202203,큰엉식당,서귀포시,남원읍,남원읍,한식,단품요리 전문,0,0,0.19,0.98,0.18,0.95,-0.23,8423,다나25b76a
202203,그리울땐제주,서귀포시,남원읍,남원읍,한식,커피,0.19,0.26,0.04,0.98,0.05,1.1,-0.25,8896,다나32a79a
202203,주식회사 일구공,서귀포시,남원읍,남원읍,패스트푸드,햄버거,1.39,0.78,0.13,0.96,0.18,1.4,-0.31,9588,다나28a76b
202203,세러데이아일랜드,서귀포시,남원읍,남원읍,양식,양식,0.13,0.23,0.05,0.94,0.05,1.05,-0.57,11705,다나26b76b
202203,투빅(Too Big),서귀포시,남원읍,남원읍,한식,단품요리 전문,0.31,1.59,0.01,0.92,0.02,1.86,-0.86,12693,다나27a76b
202203,위미항활어회센터,서귀포시,남원읍,남원읍,한식,회,0.76,0.35,0.17,0.89,0.2,1.07,-0.07,4725,다나22a75b
202203,만월당,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.51,0.23,0.15,0.85,0.17,0.97,0.12,301,다나26a76b
202203,짜장마을,서귀포시,남원읍,남원읍,아시아음식,중식,3.07,2.97,0.07,0.83,0.2,2.62,-1.26,13295,다나27a76b
202203,공새미59,서귀포시,남원읍,남원읍,한식,가정식,0.31,0.2,0.09,0.8,0.1,0.89,-0.44,10864,다나19b75a
202203,은빌레 식당,서귀포시,남원읍,남원읍,한식,가정식,2.18,2.27,0.06,0.8,0.15,2.16,-1.01,12994,다나27a80a
202203,루브린,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.5,0.55,0.04,0.78,0.06,1.09,-0.51,11363,다나24a75b
202203,뙤미,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.29,0.43,0.04,0.78,0.05,1.02,-0.46,10974,다나21a76a
202203,수와래베이커리,서귀포시,남원읍,남원읍,간식,베이커리,1,1.15,0.03,0.78,0.07,1.45,-0.51,11311,다나20b75b
202203,섬소나이,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.7,0.49,0.07,0.76,0.1,1.04,-0.4,10536,다나21b76a
202203,원조남원포구식당,서귀포시,남원읍,남원읍,한식,가정식,0.61,0.23,0.11,0.74,0.14,0.86,-0.4,10513,다나27a76b
202203,안녕 소깍,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.05,0.11,0.02,0.74,0.02,0.79,-0.45,10936,다나18a74a
202203,밥통,서귀포시,남원읍,남원읍,한식,가정식,0.68,0.4,0.08,0.73,0.1,0.95,-0.36,10145,다나29a77a
202203,이디야위미점,서귀포시,남원읍,남원읍,음료,커피,0.4,1.24,0.01,0.69,0.03,1.42,-0.41,10601,다나21a76a
202203,미깡,서귀포시,남원읍,남원읍,음료,커피,0.07,0.14,0.03,0.67,0.03,0.74,-0.09,5029,다나18a76b
202203,제주어향원,서귀포시,남원읍,남원읍,한식,가정식,0.37,0.2,0.09,0.65,0.11,0.76,-0.19,7863,다나27b76b
202203,머체왓식당,서귀포시,남원읍,남원읍,한식,가정식,0.12,0.11,0.07,0.65,0.07,0.7,-0.35,10031,다나23a82a
202203,남원흑돼지연탄골목,서귀포시,남원읍,남원읍,한식,고기,0.2,0.06,0.2,0.62,0.2,0.63,-0.08,4737,다나25b76a
202203,경인식당,서귀포시,남원읍,남원읍,한식,가정식,0.22,0.14,0.09,0.58,0.1,0.65,-0.42,10741,다나27a76b
202203,일송회수산,서귀포시,남원읍,남원읍,아시아음식,회,0.29,0.2,0.05,0.58,0.07,0.69,-0.25,8750,다나22a75b
202203,남원수제돈까스,서귀포시,남원읍,남원읍,한식,돈까스,1.04,1.06,0.04,0.58,0.08,1.21,-0.52,11379,다나27a76b
202203,동방낭,서귀포시,남원읍,남원읍,한식,단품요리 전문,0,0,0.01,0.58,0.01,0.56,1.5,11,다나23a76a
202203,폴개촌,서귀포시,남원읍,남원읍,한식,가정식,0.95,0.43,0.12,0.54,0.15,0.79,-0.27,9094,다나29b77b
202203,소요 0617,서귀포시,남원읍,남원읍,양식,양식,1.57,0.72,0.06,0.54,0.13,0.97,-0.52,11380,다나28b77a
202203,바당길서귀포점,서귀포시,남원읍,남원읍,한식,가정식,0.05,0.06,0.05,0.54,0.05,0.56,-0.21,8237,다나19b74b
202203,이루후제,서귀포시,남원읍,남원읍,한식,가정식,1.23,0.86,0.05,0.54,0.1,1.05,-0.06,4373,다나18b74b
202203,태흥2리 어촌계횟집,서귀포시,남원읍,남원읍,아시아음식,회,2.81,0.49,0.29,0.53,0.4,0.81,-0.36,10199,다나30a77b
202203,흑염소마루,서귀포시,남원읍,남원읍,한식,가정식,7.63,3.17,0.11,0.53,0.43,2.44,-1.55,13510,다나27a76b
202203,옥돔마을,서귀포시,남원읍,남원읍,한식,가정식,0.36,0.23,0.09,0.53,0.1,0.65,-0.31,9624,다나30a77b
202203,취향의섬,서귀포시,남원읍,남원읍,한식,커피,0.15,0.11,0.06,0.53,0.06,0.58,-0.3,9459,다나24b76a
202203,위미다온국밥,서귀포시,남원읍,남원읍,한식,국밥,1.42,1.35,0.04,0.53,0.1,1.33,-0.62,11947,다나22a76a
202203,올드패션,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.3,0.4,0.02,0.53,0.04,0.76,-0.14,6602,다나24a76a
202203,일품순두부남원점,서귀포시,남원읍,남원읍,한식,순두부,1.37,1.44,0.04,0.51,0.1,1.37,-0.49,11241,다나27a77a
202203,호꼼,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.13,0.14,0.03,0.51,0.04,0.58,0,1594,다나20a75a
202203,서울 돈까스&김밥,서귀포시,남원읍,남원읍,간식,돈까스,1.81,2.42,0.03,0.51,0.1,1.96,-0.88,12723,다나27a77a
202203,벨라위미,서귀포시,남원읍,남원읍,한식,커피,0.48,0.89,0.02,0.51,0.04,1.04,-0.17,7420,다나22a76a
202203,아이스크림 할인점,서귀포시,남원읍,남원읍,간식,아이스크림/빙수,1.26,2.67,0.01,0.51,0.07,2.12,-0.92,12808,다나22a76a
202203,제주정돈,서귀포시,남원읍,남원읍,한식,돼지고기,0.14,0.03,0.13,0.47,0.13,0.47,-0.12,5950,다나21b76a
202203,소랑밥상,서귀포시,남원읍,남원읍,한식,가정식,0.18,0.11,0.04,0.47,0.05,0.53,-0.19,7731,다나22a76a
202203,흑돼지패밀리,서귀포시,남원읍,남원읍,한식,돼지고기,0.2,0.03,0.13,0.45,0.14,0.46,0.04,917,다나20b77b
202203,남원가,서귀포시,남원읍,남원읍,한식,가정식,1.48,0.86,0.06,0.44,0.12,0.95,-0.42,10690,다나27a76b
202203,위미동백식당,서귀포시,남원읍,남원읍,한식,가정식,0.07,0.06,0.03,0.44,0.03,0.46,0.16,228,다나23a76a
202203,미향해장국남원점,서귀포시,남원읍,남원읍,한식,해장국,0.65,0.72,0.03,0.44,0.06,0.86,-0.58,11729,다나26b76b
202203,도담이김밥,서귀포시,남원읍,남원읍,간식,분식,0.32,0.52,0.02,0.44,0.03,0.74,-0.38,10343,다나27a76b
202203,낭 커피,서귀포시,남원읍,남원읍,한식,커피,1,1.73,0.02,0.44,0.06,1.47,-0.18,7475,다나17a78a
202203,맘스터치 남원점,서귀포시,남원읍,남원읍,패스트푸드,햄버거,1.2,1.59,0.01,0.44,0.07,1.39,-0.72,12296,다나27a76b
202203,오구삼구민물장어아구찜,서귀포시,남원읍,남원읍,한식,아구찜,3.39,1.3,0.09,0.41,0.23,1.19,-0.77,12442,다나27a76b
202203,남원콩나물국밥,서귀포시,남원읍,남원읍,한식,국밥,0.89,1.18,0.03,0.41,0.07,1.12,-0.23,8575,다나27a77a
202203,옥이네 빵집,서귀포시,남원읍,남원읍,간식,베이커리,0.43,0.89,0.01,0.41,0.03,0.95,-0.37,10235,다나27a76b
202203,레드브라운,서귀포시,남원읍,남원읍,양식,양식,0,0,0.01,0.4,0.01,0.38,-0.07,4524,다나23a76a
202203,탐라밥상,서귀포시,남원읍,남원읍,한식,가정식,0.58,0.55,0.04,0.38,0.06,0.7,-0.18,7476,다나24b76a
202203,털보네 고양이,서귀포시,남원읍,남원읍,아시아음식,일식,0.14,0.06,0.04,0.38,0.05,0.4,0.03,1096,다나24a76a
202203,추가네추어탕,서귀포시,남원읍,남원읍,한식,추어탕,0.87,0.81,0.03,0.38,0.06,0.86,-0.56,11638,다나27b76b
202203,짜장마루,서귀포시,남원읍,남원읍,아시아음식,중식,3.38,2.82,0.03,0.38,0.17,2.09,-1.05,13056,다나27a76b
202203,알로하(ALOHA),서귀포시,남원읍,남원읍,한식,단품요리 전문,0.17,0.66,0.01,0.38,0.02,0.77,-0.46,11020,다나27b78a
202203,위미브런치,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.05,0.06,0.03,0.36,0.03,0.38,-0.09,5286,다나23a76a
202203,교촌치킨 서귀포남원점,서귀포시,남원읍,남원읍,패스트푸드,치킨,1.13,0.98,0.02,0.36,0.07,0.95,-0.16,6990,다나27b76b
202203,엄마표밥상,서귀포시,남원읍,남원읍,한식,가정식,0.05,0.03,0.04,0.34,0.04,0.35,-0.2,7953,다나27a76b
202203,주식회사 위미,서귀포시,남원읍,남원읍,한식,가정식,0.08,0.09,0.03,0.34,0.04,0.38,-0.17,7338,다나21b76a
202203,의귀리부부막국수,서귀포시,남원읍,남원읍,한식,면류,0.78,0.69,0.03,0.34,0.07,0.76,-0.47,11097,다나27a80a
202203,돈순이,서귀포시,남원읍,남원읍,한식,돼지고기,0.35,0.2,0.06,0.33,0.07,0.44,-0.09,5287,다나31b79a
202203,제주대패돈삼겹,서귀포시,남원읍,남원읍,한식,돼지고기,0.61,0.26,0.03,0.33,0.05,0.47,-0.24,8595,다나27a76b
202203,수망일기,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.17,0.26,0.01,0.33,0.02,0.47,-0.21,8069,다나26b82a
202203,마블링 남원점,서귀포시,남원읍,남원읍,한식,가정식,1.4,0.92,0.04,0.31,0.09,0.86,-0.43,10789,다나25a76a
202203,동백돼지불백,서귀포시,남원읍,남원읍,양식,돼지고기,0.17,0.14,0.03,0.31,0.04,0.38,-0.01,2196,다나22a76a
202203,헤븐리,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.09,0.2,0.01,0.31,0.01,0.42,-0.23,8424,다나26b76a
202203,해선락와사비,서귀포시,남원읍,남원읍,아시아음식,일식,0.82,0.14,0.1,0.29,0.13,0.37,-0.16,7058,다나29a76b
202203,흑돼지일번지,서귀포시,남원읍,남원읍,한식,돼지고기,0.5,0.09,0.09,0.29,0.11,0.33,-0.1,5454,다나27a76b
202203,낭만화로구이,서귀포시,남원읍,남원읍,한식,가정식,0.48,0.14,0.06,0.29,0.08,0.37,-0.18,7507,다나27b76b
202203,락쿤,서귀포시,남원읍,남원읍,한식,커피,0.47,0.23,0.04,0.29,0.06,0.42,-0.01,2197,다나23a75b
202203,하루방순대앤막창,서귀포시,남원읍,남원읍,한식,막창,0.75,0.55,0.03,0.29,0.06,0.61,-0.27,9058,다나27a76b
202203,안녀어랭이,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.53,0.29,0.03,0.29,0.05,0.46,-0.22,8363,다나27b76b
202203,할렘버거,서귀포시,남원읍,남원읍,패스트푸드,햄버거,0,0,0.02,0.29,0.02,0.28,0.1,396,다나26b78b
202203,위미장가네닭곰탕,서귀포시,남원읍,남원읍,한식,국밥,0.3,0.38,0.02,0.29,0.03,0.51,-0.07,4525,다나21b76a
202203,수망손칼국수,서귀포시,남원읍,남원읍,한식,면류,0.56,0.66,0.02,0.29,0.04,0.69,-0.48,11132,다나26b82a
202203,동백화방,서귀포시,남원읍,남원읍,음료,커피,0.15,0.11,0.01,0.29,0.02,0.35,0.01,1361,다나23a76a
202203,영아리커피,서귀포시,남원읍,남원읍,한식,커피,0.13,0.43,0.01,0.29,0.02,0.54,-0.26,8921,다나24b85b
202203,또와국밥,서귀포시,남원읍,남원읍,한식,국밥,1.89,1.9,0.01,0.29,0.09,1.44,-0.84,12634,다나27a77a
202203,송가네참숯가든,서귀포시,남원읍,남원읍,한식,고기,0,0,0.12,0.27,0.12,0.26,-0.14,6603,다나25b77a
202203,태흥횟집,서귀포시,남원읍,남원읍,한식,회,3.15,0.6,0.1,0.27,0.23,0.63,-0.32,9750,다나29b76b
202203,주야진,서귀포시,남원읍,남원읍,아시아음식,일식,0.89,0.32,0.05,0.27,0.08,0.46,-0.35,10085,다나22a76a
202203,올레길설렁탕,서귀포시,남원읍,남원읍,한식,단품요리 전문,1.34,1.41,0.02,0.27,0.07,1.12,-0.77,12462,다나27a76b
202203,일사일(141),서귀포시,남원읍,남원읍,한식,단품요리 전문,0.1,0.17,0.01,0.27,0.01,0.37,0.04,918,다나31b78b
202203,흑돼지스토리,서귀포시,남원읍,남원읍,한식,돼지고기,0.06,0.03,0.05,0.25,0.05,0.26,-0.02,2790,다나21b76a
202203,보보(vovo),서귀포시,남원읍,남원읍,한식,단품요리 전문,0.74,0.17,0.04,0.25,0.08,0.35,-0.11,5652,다나21a76a
202203,랑이(Rangi),서귀포시,남원읍,남원읍,한식,단품요리 전문,0.23,0.11,0.03,0.25,0.04,0.32,-0.17,7339,다나25b81b
202203,위미항면카페,서귀포시,남원읍,남원읍,한식,커피,0.02,0.03,0.02,0.25,0.02,0.26,0.22,157,다나22a75b
202203,오끼416갤러리,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.01,0.03,0.01,0.25,0.01,0.26,0.1,397,다나27b80a
202203,제주회토랑,서귀포시,남원읍,남원읍,아시아음식,일식,1.51,0.35,0.06,0.24,0.12,0.44,-0.17,7236,다나26b76b
202203,한라흑돼지,서귀포시,남원읍,남원읍,한식,돼지고기,0.07,0.03,0.04,0.24,0.04,0.25,0.09,412,다나21a76a
202203,호화,서귀포시,남원읍,남원읍,한식,가정식,0.05,0.03,0.03,0.24,0.03,0.25,-0.1,5455,다나29b81a
202203,스테이반하나,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.03,0.03,0.02,0.24,0.02,0.25,-0.25,8768,다나31a78a
202203,서울감자탕2호점,서귀포시,남원읍,남원읍,한식,감자탕,1.31,0.78,0.02,0.24,0.07,0.7,-0.18,7477,다나27a76b
202203,자매해장국,서귀포시,남원읍,남원읍,한식,해장국,0.83,0.84,0.02,0.24,0.05,0.74,-0.36,10146,다나27b76b
202203,레스토랑점심,서귀포시,남원읍,남원읍,아시아음식,일식,0.69,0.46,0.02,0.24,0.05,0.51,-0.14,6604,다나19a77a
202203,새벽노을,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.13,0.14,0.01,0.24,0.02,0.32,0.06,604,다나21b76a
202203,미미,서귀포시,남원읍,남원읍,양식,양식,0.64,0.17,0.03,0.22,0.05,0.32,0.1,398,다나18a74a
202203,현아네흑돼지돈가스,서귀포시,남원읍,남원읍,한식,돈까스,0.07,0.06,0.02,0.22,0.02,0.25,0.01,1362,다나22a76a
202203,토향,서귀포시,남원읍,남원읍,한식,가정식,0.68,0.26,0.02,0.22,0.05,0.37,-0.13,6293,다나27a76b
202203,테이블앤데스크,서귀포시,남원읍,남원읍,양식,양식,0.05,0.03,0.02,0.22,0.02,0.23,0.01,1569,다나23a75b
202203,유나카페,서귀포시,남원읍,남원읍,음료,커피,0.04,0.03,0.01,0.22,0.01,0.23,0.04,810,다나20a75a
202203,남쪽바람,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.12,0.23,0.01,0.22,0.02,0.35,0.03,947,다나27b77b
202203,어느멋진날,서귀포시,남원읍,남원읍,한식,단품요리 전문,0,0,0.16,0.2,0.15,0.19,0.04,811,다나21a75b
202203,남원골감나무집,서귀포시,남원읍,남원읍,한식,가정식,1.95,0.89,0.04,0.2,0.12,0.74,-0.41,10617,다나27b76b
202203,메리밀(Merry Meal),서귀포시,남원읍,남원읍,한식,가정식,0.14,0.09,0.02,0.2,0.03,0.25,0.06,605,다나27a76a
202203,카페그네,서귀포시,남원읍,남원읍,음료,커피,0.04,0.06,0.01,0.2,0.01,0.23,0.07,578,다나25a76a
202203,아일랜드,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.03,0.09,0.01,0.2,0.01,0.25,-0.17,7237,다나27a76b
202203,시카고피자남원점,서귀포시,남원읍,남원읍,패스트푸드,피자,1.24,1.06,0.01,0.2,0.07,0.84,-0.13,6294,다나27a76b
202203,하늬바람,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.19,0.4,0.01,0.2,0.01,0.44,-0.22,8335,다나20b81b
202203,흥부가,서귀포시,남원읍,남원읍,한식,가정식,1.69,0.84,0.04,0.18,0.11,0.69,-0.27,9059,다나22b76a
202203,핫한엄마국수,서귀포시,남원읍,남원읍,한식,면류,0.12,0.06,0.02,0.18,0.02,0.21,-0.1,5403,다나27a76b
202203,은설식당,서귀포시,남원읍,남원읍,한식,가정식,0.3,0.29,0.02,0.18,0.03,0.35,-0.15,6792,다나27a76b
202203,쇠소깍대박밥상,서귀포시,남원읍,남원읍,한식,가정식,1.51,0.92,0.02,0.18,0.08,0.74,-0.28,9197,다나18b75a
202203,기사식당,서귀포시,남원읍,남원읍,한식,기사식당,0.12,0.11,0.02,0.18,0.02,0.25,0.06,606,다나18b74b
202203,자담치킨 제주남원점,서귀포시,남원읍,남원읍,패스트푸드,치킨,0.62,0.49,0.01,0.18,0.04,0.47,-0.19,7679,다나27a76b
202203,한남 307,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.05,0.11,0.01,0.18,0.01,0.25,-0.05,3667,다나25a80b
202203,매화원,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.02,0.06,0,0.18,0.01,0.21,-0.15,6828,다나19a79b
202203,지귀도형제횟집,서귀포시,남원읍,남원읍,한식,회,0.76,0.17,0.07,0.16,0.1,0.26,-0.1,5456,다나21b75b
202203,옛장터가든,서귀포시,남원읍,남원읍,한식,고기,1.48,0.29,0.06,0.16,0.12,0.33,-0.02,2791,다나27b76b
202203,마므레,서귀포시,남원읍,남원읍,한식,가정식,0.1,0.03,0.05,0.16,0.05,0.18,0.12,309,다나25a76a
202203,애삘레,서귀포시,남원읍,남원읍,한식,가정식,0.68,0.26,0.04,0.16,0.07,0.32,-0.17,7340,다나27b76b
202203,공새미솥뚜껑,서귀포시,남원읍,남원읍,한식,가정식,1.03,0.52,0.03,0.16,0.07,0.47,-0.25,8762,다나20a75a
202203,태성각,서귀포시,남원읍,남원읍,아시아음식,중식,1.21,0.98,0.02,0.16,0.07,0.76,-0.32,9751,다나30b78a
202203,물영아리식당,서귀포시,남원읍,남원읍,한식,가정식,0.86,0.78,0.02,0.16,0.05,0.63,-0.27,9095,다나24b85b
202203,누구나홀딱반한닭,서귀포시,남원읍,남원읍,패스트푸드,치킨,1.29,0.75,0.02,0.16,0.08,0.61,-0.32,9752,다나27a76b
202203,꼬동꼬동,서귀포시,남원읍,남원읍,한식,가정식,0.05,0.03,0.01,0.16,0.02,0.18,0.25,131,다나24a76a
202203,현가네곰탕남원점,서귀포시,남원읍,남원읍,한식,국밥,0.93,0.32,0.01,0.16,0.05,0.35,-0.13,6284,다나26b76b
202203,"고스트미락, 한라앤탐",서귀포시,남원읍,남원읍,한식,가정식,0,0,0.01,0.16,0.01,0.16,0.07,530,다나23a76a
202203,수원닭집,서귀포시,남원읍,남원읍,한식,치킨,0.51,0.49,0.01,0.16,0.03,0.46,-0.26,8922,다나27a76b
202203,비에이치씨제주남원점,서귀포시,남원읍,남원읍,패스트푸드,치킨,1.09,0.92,0.01,0.16,0.06,0.72,-0.28,9198,다나27a76b
202203,대유가든,서귀포시,남원읍,남원읍,한식,고기,1.25,0.29,0.04,0.15,0.09,0.32,-0.19,7732,다나20b75b
202203,틴우드맨(tin woodman),서귀포시,남원읍,남원읍,한식,단품요리 전문,1.03,0.43,0.02,0.15,0.06,0.4,-0.14,6605,다나27a76b
202203,부가네얼큰이남원점,서귀포시,남원읍,남원읍,한식,가정식,1.14,0.78,0.02,0.15,0.06,0.61,-0.31,9625,다나27a76b
202203,노가리앤비어남원점,서귀포시,남원읍,남원읍,주점및주류판매,맥주/요리주점,1.04,0.63,0.02,0.15,0.06,0.53,-0.33,9853,다나27a76b
202203,희야네식당,서귀포시,남원읍,남원읍,한식,가정식,0.57,0.49,0.01,0.15,0.04,0.44,-0.11,5653,다나27a76b
202203,황금륭빅버거예이츠,서귀포시,남원읍,남원읍,패스트푸드,햄버거,0.05,0.03,0.01,0.15,0.01,0.16,0.11,339,다나16a81b
202203,가회식당,서귀포시,남원읍,남원읍,한식,가정식,0.55,0.63,0.01,0.15,0.04,0.53,-0.24,8727,다나27a76b
202203,백한철 꽈배기&식빵,서귀포시,남원읍,남원읍,간식,베이커리,0.33,0.43,0,0.15,0.02,0.4,-0.27,9096,다나26b76b
202203,청해수산회센터,서귀포시,남원읍,남원읍,한식,회,0,0,0.05,0.13,0.05,0.12,0,1595,다나28a76b
202203,에이치에프에프(HFF),서귀포시,남원읍,남원읍,한식,단품요리 전문,0,0,0.04,0.13,0.04,0.12,0.03,999,다나27a76b
202203,고기어때?,서귀포시,남원읍,남원읍,한식,단품요리 전문,1.05,0.29,0.03,0.13,0.07,0.3,-0.19,7733,다나27a76b
202203,갯마을식당,서귀포시,남원읍,남원읍,한식,가정식,1.98,0.43,0.03,0.13,0.12,0.38,-0.29,9388,다나31b78b
202203,무주향,서귀포시,남원읍,남원읍,한식,가정식,0.03,0.03,0.01,0.13,0.01,0.14,-0.06,4335,다나21a75b
202203,네네치킨남원점,서귀포시,남원읍,남원읍,패스트푸드,치킨,0.38,0.38,0.01,0.13,0.02,0.35,0.02,1118,다나27b76b
202203,개미와 베짱이,서귀포시,남원읍,남원읍,한식,가정식,0.34,0.6,0,0.13,0.02,0.49,-0.25,8769,다나27a76b
202203,가가호호,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.39,0.17,0.02,0.11,0.03,0.21,-0.09,5075,다나21a76a
202203,괸당네식당,서귀포시,남원읍,남원읍,한식,가정식,0.45,0.2,0.02,0.11,0.04,0.23,-0.02,2792,다나27a76b
202203,태공밥집&낚시,서귀포시,남원읍,남원읍,한식,가정식,0,0,0.01,0.11,0.01,0.1,-0.08,4810,다나24a76a
202203,페리카나남원점,서귀포시,남원읍,남원읍,패스트푸드,치킨,0.28,0.2,0.01,0.11,0.02,0.23,-0.03,2892,다나27a76b
202203,위밋,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.15,0.38,0.01,0.11,0.02,0.33,-0.04,3616,다나24a76a
202203,옛날통닭남원점,서귀포시,남원읍,남원읍,패스트푸드,치킨,0.45,0.49,0.01,0.11,0.02,0.4,-0.22,8364,다나26b76b
202203,스프링데일통나무집,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.01,0.03,0.01,0.11,0.01,0.12,0,1596,다나19b82a
202203,삼덕고깃집,서귀포시,남원읍,남원읍,한식,가정식,1.42,0.66,0.01,0.11,0.07,0.51,0.06,682,다나30b78a
202203,수악관식당,서귀포시,남원읍,남원읍,한식,가정식,0.44,0.49,0,0.11,0.02,0.4,-0.19,7843,다나21b76a
202203,뉴남원분식,서귀포시,남원읍,남원읍,간식,분식,0.07,0.17,0,0.11,0.01,0.21,-0.2,7954,다나27a76b
202203,호월,서귀포시,남원읍,남원읍,한식,단품요리 전문,0,0,0.02,0.09,0.02,0.09,-0.05,3795,다나25a80a
202203,신례토종닭식당,서귀포시,남원읍,남원읍,한식,치킨,0.08,0.03,0.02,0.09,0.02,0.1,-0.05,3842,다나19a80b
202203,신흥동백가든,서귀포시,남원읍,남원읍,한식,고기,2.2,0.84,0.01,0.09,0.11,0.6,-0.36,10147,다나30a81a
202203,신팔도강산,서귀포시,남원읍,남원읍,한식,가정식,0.65,0.52,0.01,0.09,0.04,0.4,-0.14,6606,다나21a76a
202203,서울깍두기,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.17,0.2,0.01,0.09,0.02,0.21,0.02,1119,다나26b76b
202203,여우네,서귀포시,남원읍,남원읍,한식,가정식,0.27,0.17,0.01,0.09,0.02,0.19,-0.08,4811,다나29b81a
202203,네이처캔버스,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.12,0.03,0.01,0.09,0.02,0.1,0.02,1309,다나19a77a
202203,일일일빵,서귀포시,남원읍,남원읍,간식,베이커리,0.17,0.32,0,0.09,0.01,0.28,0.06,607,다나23a76a
202203,은빌레,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.01,0.03,0,0.09,0,0.1,0.04,812,다나27a80a
