ANALS_YM,CMPNM_NM,SIGNGU_NM,ADSTRD_NM,AREA_NM,MLSFC_NM,SCLAS_NM,JJINHBT_SALES_PRICE_RATE,JJINHBT_SALES_CO_RATE,OTSD_SALES_PRICE_RATE,OTSD_SALES_CO_RATE,ALL_SALES_PRICE_RATE,ALL_SALES_CO_RATE,VARTION_RT,RANK_CO,GID_ID
202207,아이스크림 할인점,서귀포시,남원읍,남원읍,간식,아이스크림/빙수,0.75,4.96,0.02,0.37,0.06,1.17,0.02,8696,다나27a76b
202207,만월당,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.25,0.32,0.12,0.36,0.13,0.37,0.11,3925,다나26a76b
202207,수와래베이커리,서귀포시,남원읍,남원읍,간식,베이커리,0.3,1.31,0.03,0.33,0.05,0.51,0.17,2504,다나20b75b
202207,탐라밥상,서귀포시,남원읍,남원읍,한식,가정식,0.21,0.61,0.06,0.31,0.07,0.38,0.02,8697,다나24b76a
202207,세러데이아일랜드,서귀포시,남원읍,남원읍,양식,양식,0.13,0.4,0.03,0.31,0.04,0.34,0.16,2782,다나26b76b
202207,큰엉식당,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.87,0.1,0.16,0.3,0.21,0.28,0.2,2177,다나25b76a
202207,강원수산&남원동,서귀포시,남원읍,남원읍,아시아음식,회,0.08,0.07,0.11,0.29,0.11,0.26,-0.01,12147,다나25b76a
202207,바당길서귀포점,서귀포시,남원읍,남원읍,한식,가정식,0.04,0.07,0.06,0.28,0.05,0.26,-0.1,13410,다나19b74b
202207,와랑와랑,서귀포시,남원읍,남원읍,음료,커피,0.04,0.15,0.03,0.28,0.03,0.27,0.14,3230,다나23a75b
202207,은빌레 식당,서귀포시,남원읍,남원읍,한식,가정식,0.81,2.42,0.12,0.27,0.17,0.65,-0.06,13307,다나27a80a
202207,루브린,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.07,0.23,0.03,0.27,0.04,0.27,0.06,5961,다나24a75b
202207,흑돼지패밀리,서귀포시,남원읍,남원읍,한식,돼지고기,0.19,0.15,0.2,0.26,0.2,0.25,0.12,3560,다나20b77b
202207,숑,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.05,0.4,0.02,0.26,0.02,0.29,0.01,9618,다나20a75a
202207,짜장마을,서귀포시,남원읍,남원읍,아시아음식,중식,1.24,2.67,0.05,0.25,0.13,0.67,0.12,3561,다나27a76b
202207,공새미59,서귀포시,남원읍,남원읍,한식,가정식,0.14,0.32,0.05,0.25,0.06,0.27,0.19,2252,다나19b75a
202207,주식회사 위미,서귀포시,남원읍,남원읍,한식,가정식,0.14,0.23,0.05,0.25,0.06,0.26,0.1,4344,다나21b76a
202207,오뚜기과자점,서귀포시,남원읍,남원읍,간식,베이커리,0.05,0.35,0.02,0.25,0.02,0.28,0.01,10646,다나21b76a
202207,모카,서귀포시,남원읍,남원읍,한식,커피,0.08,0.28,0.03,0.24,0.03,0.25,0.19,2253,다나31a78a
202207,낭 커피,서귀포시,남원읍,남원읍,한식,커피,0.3,1.21,0.02,0.24,0.04,0.42,0.17,2584,다나17a78a
202207,남원흑돼지연탄골목,서귀포시,남원읍,남원읍,한식,고기,0.2,0.13,0.16,0.23,0.16,0.23,0.1,4149,다나25b76a
202207,제주정돈,서귀포시,남원읍,남원읍,한식,돼지고기,0.06,0.05,0.13,0.23,0.13,0.21,0.02,8698,다나21b76a
202207,취향의섬,서귀포시,남원읍,남원읍,한식,커피,0.04,0.07,0.06,0.23,0.06,0.21,0.12,3520,다나24b76a
202207,이디야위미점,서귀포시,남원읍,남원읍,음료,커피,0.09,0.75,0.01,0.23,0.02,0.33,0.01,9619,다나21a76a
202207,원조남원포구식당,서귀포시,남원읍,남원읍,한식,가정식,0.31,0.32,0.09,0.22,0.11,0.25,0.05,6842,다나27a76b
202207,남원수제돈까스,서귀포시,남원읍,남원읍,한식,돈까스,0.31,0.91,0.04,0.22,0.06,0.35,0.13,3273,다나27a76b
202207,위미다온국밥,서귀포시,남원읍,남원읍,한식,국밥,0.45,1.23,0.03,0.22,0.06,0.41,0.12,3499,다나22a76a
202207,남원콩나물국밥,서귀포시,남원읍,남원읍,한식,국밥,0.17,0.86,0.03,0.22,0.04,0.34,0.2,2112,다나27a77a
202207,오리프,서귀포시,남원읍,남원읍,한식,오리,0.04,0.15,0.02,0.22,0.02,0.22,0.08,5095,다나23a76a
202207,위미항활어회센터,서귀포시,남원읍,남원읍,한식,회,0.05,0.07,0.08,0.21,0.07,0.2,0.1,4345,다나22a75b
202207,섬소나이,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.32,0.58,0.05,0.21,0.07,0.28,0.02,9596,다나21b76a
202207,흑돼지스토리,서귀포시,남원읍,남원읍,한식,돼지고기,0.16,0.1,0.1,0.2,0.11,0.19,-0.04,13055,다나21b76a
202207,제주어향원,서귀포시,남원읍,남원읍,한식,가정식,0.07,0.1,0.08,0.2,0.08,0.19,0.16,2783,다나27b76b
202207,일송회수산,서귀포시,남원읍,남원읍,아시아음식,회,0.05,0.07,0.05,0.2,0.05,0.19,0.16,2784,다나22a75b
202207,짜장마루,서귀포시,남원읍,남원읍,아시아음식,중식,1.04,2.11,0.04,0.19,0.11,0.53,0.1,4346,다나27a76b
202207,투빅(Too Big),서귀포시,남원읍,남원읍,한식,단품요리 전문,0.21,2.89,0.01,0.19,0.02,0.67,0.58,472,다나27a76b
202207,시카고피자남원점,서귀포시,남원읍,남원읍,패스트푸드,피자,0.58,1.28,0.02,0.16,0.06,0.36,0,10651,다나27a76b
202207,서울 돈까스&김밥,서귀포시,남원읍,남원읍,간식,돈까스,0.63,2.04,0.02,0.16,0.07,0.49,0.19,2221,다나27a77a
202207,옥돔마을,서귀포시,남원읍,남원읍,한식,가정식,0.07,0.13,0.04,0.15,0.04,0.15,0.12,3521,다나30a77b
202207,소요 0617,서귀포시,남원읍,남원읍,양식,양식,0.96,1.28,0.04,0.15,0.11,0.35,-0.03,12753,다나28b77a
202207,교촌치킨 서귀포남원점,서귀포시,남원읍,남원읍,패스트푸드,치킨,0.43,1.08,0.02,0.15,0.05,0.32,0.04,7758,다나27b76b
202207,마므레,서귀포시,남원읍,남원읍,한식,가정식,0,0,0.11,0.14,0.1,0.12,0.04,7129,다나25a76a
202207,락쿤,서귀포시,남원읍,남원읍,한식,커피,0.28,0.43,0.04,0.14,0.06,0.2,0.05,6843,다나23a75b
202207,의귀리부부막국수,서귀포시,남원읍,남원읍,한식,면류,0.35,0.65,0.03,0.14,0.05,0.24,0.09,4467,다나27a80a
202207,모든날이행복하기를,서귀포시,남원읍,남원읍,양식,양식,0,0.02,0.02,0.14,0.01,0.13,0.15,2873,다나29b77b
202207,카페그네,서귀포시,남원읍,남원읍,음료,커피,0.14,0.38,0.01,0.14,0.02,0.19,-0.01,12148,다나25a76a
202207,영아리커피,서귀포시,남원읍,남원읍,한식,커피,0.06,0.43,0.01,0.14,0.01,0.2,0.04,7759,다나24b85b
202207,또와국밥,서귀포시,남원읍,남원읍,한식,국밥,0.43,1.28,0.01,0.14,0.04,0.35,0.16,2678,다나27a77a
202207,일사일(141),서귀포시,남원읍,남원읍,한식,단품요리 전문,0.05,0.23,0.01,0.14,0.02,0.16,0,10652,다나31b78b
202207,흑돼지일번지,서귀포시,남원읍,남원읍,한식,돼지고기,0.1,0.1,0.08,0.13,0.08,0.13,0.07,5337,다나27a76b
202207,레스토랑점심,서귀포시,남원읍,남원읍,아시아음식,일식,0.37,0.65,0.04,0.13,0.06,0.23,0.09,4574,다나19a77a
202207,밥통,서귀포시,남원읍,남원읍,한식,가정식,0.18,0.32,0.03,0.13,0.04,0.17,0.13,3438,다나29a77a
202207,맘스터치 남원점,서귀포시,남원읍,남원읍,패스트푸드,햄버거,0.27,1.41,0.01,0.13,0.03,0.36,0.14,3051,다나27a76b
202207,아주르블루,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.01,0.05,0.01,0.13,0.01,0.12,-0.04,13004,다나27b76b
202207,태흥2리 어촌계횟집,서귀포시,남원읍,남원읍,아시아음식,회,1.06,0.1,0.18,0.12,0.25,0.12,0.04,7130,다나30a77b
202207,일품순두부남원점,서귀포시,남원읍,남원읍,한식,순두부,0.35,1.18,0.02,0.12,0.04,0.31,0.12,3562,다나27a77a
202207,올드패션,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.02,0.07,0.01,0.12,0.01,0.12,0.08,4865,다나24a76a
202207,벨라위미,서귀포시,남원읍,남원읍,한식,커피,0.2,1.11,0.01,0.12,0.02,0.29,0.06,5962,다나22a76a
202207,폴개촌,서귀포시,남원읍,남원읍,한식,가정식,0.15,0.13,0.08,0.11,0.08,0.12,0.14,3052,다나29b77b
202207,흑염소마루,서귀포시,남원읍,남원읍,한식,가정식,2.52,2.72,0.04,0.11,0.22,0.56,0.15,3030,다나27a76b
202207,위미브런치,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.06,0.13,0.03,0.11,0.03,0.12,0.02,8699,다나23a76a
202207,주식회사 일구공,서귀포시,남원읍,남원읍,패스트푸드,햄버거,0.14,0.23,0.02,0.11,0.03,0.13,0.19,2254,다나28a76b
202207,알맞은시간,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.02,0.13,0.02,0.11,0.02,0.12,0.07,5338,다나31b79b
202207,미향해장국남원점,서귀포시,남원읍,남원읍,한식,해장국,0.25,0.65,0.02,0.11,0.03,0.21,0.15,2954,다나26b76b
202207,백한철 꽈배기&식빵,서귀포시,남원읍,남원읍,간식,베이커리,0.13,0.55,0.01,0.11,0.02,0.19,0.15,2874,다나26b76b
202207,태흥횟집,서귀포시,남원읍,남원읍,한식,회,1.09,0.93,0.13,0.1,0.2,0.25,0.07,5339,다나29b76b
202207,낭만화로구이,서귀포시,남원읍,남원읍,한식,가정식,0.13,0.1,0.06,0.1,0.06,0.11,0.1,4307,다나27b76b
202207,미미,서귀포시,남원읍,남원읍,양식,양식,0.47,0.35,0.03,0.1,0.06,0.15,0.05,6483,다나18a74a
202207,공새미솥뚜껑,서귀포시,남원읍,남원읍,한식,가정식,0.22,0.38,0.03,0.1,0.04,0.15,0.03,8035,다나20a75a
202207,꼬동꼬동,서귀포시,남원읍,남원읍,한식,가정식,0.03,0.07,0.02,0.1,0.02,0.1,0.06,5963,다나24a76a
202207,비에이치씨제주남원점,서귀포시,남원읍,남원읍,패스트푸드,치킨,0.41,1,0.01,0.1,0.04,0.26,0.04,7760,다나27a76b
202207,해선락와사비,서귀포시,남원읍,남원읍,아시아음식,일식,0.36,0.18,0.1,0.09,0.12,0.11,0.01,10377,다나29a76b
202207,네이처캔버스,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.06,0.05,0.05,0.09,0.05,0.09,0.02,8814,다나19a77a
202207,주야진,서귀포시,남원읍,남원읍,아시아음식,일식,0.2,0.25,0.04,0.09,0.05,0.13,0.06,5964,다나22a76a
202207,돈순이,서귀포시,남원읍,남원읍,한식,돼지고기,0.18,0.28,0.03,0.09,0.04,0.13,0.02,9388,다나31b79a
202207,누구나홀딱반한닭,서귀포시,남원읍,남원읍,패스트푸드,치킨,0.73,1.16,0.02,0.09,0.07,0.28,0.08,5257,다나27a76b
202207,랑이(Rangi),서귀포시,남원읍,남원읍,한식,단품요리 전문,0.17,0.2,0.02,0.09,0.04,0.11,0.07,5727,다나25b81b
202207,빅썸펍(PUB),서귀포시,남원읍,남원읍,음료,커피,0,0,0.02,0.09,0.02,0.08,0.17,2585,다나30a77b
202207,머체왓식당,서귀포시,남원읍,남원읍,한식,가정식,0.08,0.13,0.02,0.09,0.02,0.1,0.06,5965,다나23a82a
202207,메리밀(Merry Meal),서귀포시,남원읍,남원읍,한식,가정식,0.02,0.05,0.02,0.09,0.02,0.09,0.08,4866,다나27a76a
202207,올레길설렁탕,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.51,1.48,0.01,0.09,0.05,0.33,0.08,5258,다나27a76b
202207,남쪽바람,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.05,0.28,0.01,0.09,0.01,0.13,0.05,6844,다나27b77b
202207,위미장가네닭곰탕,서귀포시,남원읍,남원읍,한식,국밥,0.17,0.5,0.01,0.09,0.02,0.17,0.04,7761,다나21b76a
202207,안녀어랭이,서귀포시,남원읍,남원읍,한식,단품요리 전문,1.01,1.46,0.03,0.08,0.1,0.32,-0.05,13142,다나27b76b
202207,엄마표밥상,서귀포시,남원읍,남원읍,한식,가정식,0.04,0.07,0.02,0.08,0.02,0.09,0.05,6484,다나27a76b
202207,스프링데일통나무집,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.02,0.07,0.01,0.08,0.01,0.08,-0.07,13315,다나19b82a
202207,뙤미,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.06,0.2,0.01,0.08,0.02,0.11,0.33,1109,다나21a76a
202207,보보(vovo),서귀포시,남원읍,남원읍,한식,단품요리 전문,0.07,0.25,0.01,0.08,0.02,0.11,0.04,7529,다나21a76a
202207,황금륭빅버거예이츠,서귀포시,남원읍,남원읍,패스트푸드,햄버거,0.02,0.1,0.01,0.08,0.01,0.09,0,10653,다나16a81b
202207,안녕 소깍,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.03,0.18,0,0.08,0.01,0.1,0.03,8036,다나18a74a
202207,옥이네 빵집,서귀포시,남원읍,남원읍,간식,베이커리,0.1,0.78,0,0.08,0.01,0.21,0.06,5892,다나27a76b
202207,우리동네,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.04,0.25,0,0.08,0.01,0.12,-0.05,13143,다나27a76b
202207,송가네참숯가든,서귀포시,남원읍,남원읍,한식,고기,0.11,0.07,0.05,0.07,0.06,0.08,0.04,7530,다나25b77a
202207,남원골감나무집,서귀포시,남원읍,남원읍,한식,가정식,0.63,0.81,0.03,0.07,0.07,0.2,-0.03,12766,다나27b76b
202207,경인식당,서귀포시,남원읍,남원읍,한식,가정식,0.22,0.28,0.03,0.07,0.04,0.11,0.09,4538,다나27a76b
202207,토향,서귀포시,남원읍,남원읍,한식,가정식,0.1,0.13,0.02,0.07,0.03,0.09,0.04,7131,다나27a76b
202207,마블링 남원점,서귀포시,남원읍,남원읍,한식,가정식,0.39,0.65,0.02,0.07,0.04,0.17,0.1,4150,다나25a76a
202207,털보네 고양이,서귀포시,남원읍,남원읍,아시아음식,일식,0.1,0.18,0.02,0.07,0.02,0.09,0.04,7132,다나24a76a
202207,기사식당,서귀포시,남원읍,남원읍,한식,기사식당,0.06,0.15,0.01,0.07,0.01,0.09,0,10654,다나18b74b
202207,레드브라운,서귀포시,남원읍,남원읍,양식,양식,0.01,0.07,0.01,0.07,0.01,0.08,0.08,5012,다나23a76a
202207,새벽노을,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.05,0.1,0.01,0.07,0.02,0.08,0.01,10378,다나21b76a
202207,소랑밥상,서귀포시,남원읍,남원읍,한식,가정식,0.11,0.28,0.01,0.07,0.02,0.11,0.01,10379,다나22a76a
202207,하늬바람,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.03,0.3,0,0.07,0.01,0.12,0.11,3820,다나20b81b
202207,청해수산회센터,서귀포시,남원읍,남원읍,한식,회,0.07,0.02,0.06,0.06,0.06,0.06,0.03,8037,다나28a76b
202207,한라흑돼지,서귀포시,남원읍,남원읍,한식,돼지고기,0.16,0.15,0.03,0.06,0.04,0.08,-0.01,11696,다나21a76a
202207,제주대패돈삼겹,서귀포시,남원읍,남원읍,한식,돼지고기,0.09,0.18,0.03,0.06,0.03,0.09,0.03,8038,다나27a76b
202207,지귀도형제횟집,서귀포시,남원읍,남원읍,한식,회,0.11,0.05,0.03,0.06,0.04,0.06,0.02,8815,다나21b75b
202207,갯마을식당,서귀포시,남원읍,남원읍,한식,가정식,0.2,0.25,0.02,0.06,0.03,0.09,0.07,5340,다나31b78b
202207,물영아리식당,서귀포시,남원읍,남원읍,한식,가정식,0.08,0.18,0.01,0.06,0.02,0.08,0.1,4308,다나24b85b
202207,본초불닭발남원점,서귀포시,남원읍,남원읍,한식,치킨,0.07,0.2,0.01,0.06,0.01,0.09,-0.03,12767,다나27a76b
202207,서울깍두기,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.04,0.15,0.01,0.06,0.01,0.08,0,10655,다나26b76b
202207,위미항면카페,서귀포시,남원읍,남원읍,한식,커피,0.04,0.15,0.01,0.06,0.01,0.08,0,10656,다나22a75b
202207,서울감자탕2호점,서귀포시,남원읍,남원읍,한식,감자탕,0.67,1.08,0.01,0.06,0.06,0.24,0.17,2586,다나27a76b
202207,태성각,서귀포시,남원읍,남원읍,아시아음식,중식,0.23,0.81,0.01,0.06,0.03,0.19,0.14,3053,다나30b78a
202207,수망손칼국수,서귀포시,남원읍,남원읍,한식,면류,0.18,0.5,0.01,0.06,0.02,0.14,0.05,6845,다나26b82a
202207,노가리앤비어남원점,서귀포시,남원읍,남원읍,주점및주류판매,맥주/요리주점,0.43,0.61,0.01,0.06,0.04,0.16,0.12,3522,다나27a76b
202207,그리울땐제주,서귀포시,남원읍,남원읍,한식,커피,0.01,0.05,0,0.06,0,0.06,0.29,1337,다나32a79a
202207,뉴남원분식,서귀포시,남원읍,남원읍,간식,분식,0.03,0.18,0,0.06,0.01,0.08,0,10657,다나27a76b
202207,호월,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.06,0.05,0.03,0.05,0.03,0.05,-0.02,12555,다나25a80a
202207,투다리남원점,서귀포시,남원읍,남원읍,주점및주류판매,꼬치구이,0.31,0.4,0.02,0.05,0.04,0.11,0.05,6581,다나27a76b
202207,호화,서귀포시,남원읍,남원읍,한식,가정식,0.05,0.07,0.02,0.05,0.02,0.06,0.02,8816,다나29b81a
202207,남원가,서귀포시,남원읍,남원읍,한식,가정식,0.72,0.93,0.01,0.05,0.06,0.2,0.13,3274,다나27a76b
202207,은설식당,서귀포시,남원읍,남원읍,한식,가정식,0.11,0.25,0.01,0.05,0.01,0.09,-0.03,12768,다나27a76b
202207,나그네쉼터어시장수산식당,서귀포시,남원읍,남원읍,한식,회,0.12,0.3,0.01,0.05,0.02,0.09,0.02,8817,다나21a76a
202207,하루방순대앤막창,서귀포시,남원읍,남원읍,한식,막창,0.22,0.25,0.01,0.05,0.02,0.09,0.06,5966,다나27a76b
202207,페리카나남원점,서귀포시,남원읍,남원읍,패스트푸드,치킨,0.19,0.35,0.01,0.05,0.02,0.11,0.07,5728,다나27a76b
202207,수원닭집,서귀포시,남원읍,남원읍,한식,치킨,0.32,0.65,0.01,0.05,0.03,0.16,-0.04,13056,다나27a76b
202207,"고스트미락, 한라앤탐",서귀포시,남원읍,남원읍,한식,가정식,0,0,0.01,0.05,0.01,0.04,0.02,9206,다나23a76a
202207,매화원,서귀포시,남원읍,남원읍,한식,단품요리 전문,0,0.02,0,0.05,0,0.05,0.15,2875,다나19a79b
202207,알로하(ALOHA),서귀포시,남원읍,남원읍,한식,단품요리 전문,0.03,0.3,0,0.05,0,0.09,0.08,4867,다나27b78a
202207,마로니에미니골프카페,서귀포시,남원읍,남원읍,음료,커피,0.02,0.07,0,0.05,0.01,0.06,0.05,6582,다나18b78b
202207,개미와 베짱이,서귀포시,남원읍,남원읍,한식,가정식,0.13,0.75,0,0.05,0.01,0.17,0.01,10618,다나27a76b
202207,어느멋진날,서귀포시,남원읍,남원읍,한식,단품요리 전문,0,0,0.06,0.04,0.05,0.03,-0.01,11815,다나21a75b
202207,제주회토랑,서귀포시,남원읍,남원읍,아시아음식,일식,0.41,0.5,0.05,0.04,0.08,0.13,0,10658,다나26b76b
202207,대유가든,서귀포시,남원읍,남원읍,한식,고기,0.33,0.15,0.03,0.04,0.05,0.06,-0.01,11697,다나20b75b
202207,예촌연수네가든,서귀포시,남원읍,남원읍,한식,고기,0.58,0.35,0.02,0.04,0.06,0.09,0.03,8039,다나19a78a
202207,의귀송원,서귀포시,남원읍,남원읍,한식,가정식,0.82,0.7,0.02,0.04,0.08,0.16,-0.08,13359,다나26b80b
202207,옛장터가든,서귀포시,남원읍,남원읍,한식,고기,0.58,0.4,0.02,0.04,0.06,0.1,0.04,7133,다나27b76b
202207,오끼416갤러리,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.03,0.07,0.01,0.04,0.01,0.05,0.03,8040,다나27b80a
202207,금화음식점,서귀포시,남원읍,남원읍,한식,가정식,0.92,0.81,0.01,0.04,0.08,0.17,-0.01,12149,다나27a76b
202207,삼덕고깃집,서귀포시,남원읍,남원읍,한식,가정식,0.57,0.53,0.01,0.04,0.05,0.13,0.04,7134,다나30b78a
202207,가가호호,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.1,0.15,0.01,0.04,0.02,0.07,0.05,6846,다나21a76a
202207,틴우드맨(tin woodman),서귀포시,남원읍,남원읍,한식,단품요리 전문,0.11,0.15,0.01,0.04,0.02,0.06,0.04,7135,다나27a76b
202207,동백돼지불백,서귀포시,남원읍,남원읍,양식,돼지고기,0.11,0.15,0.01,0.04,0.01,0.06,0.12,3563,다나22a76a
202207,제주정제,서귀포시,남원읍,남원읍,한식,가정식,0.02,0.07,0.01,0.04,0.01,0.04,0.03,7921,다나26b76a
202207,희야네식당,서귀포시,남원읍,남원읍,한식,가정식,0.36,0.7,0.01,0.04,0.03,0.15,0.02,8700,다나27a76b
202207,동백화방,서귀포시,남원읍,남원읍,음료,커피,0.01,0.02,0.01,0.04,0.01,0.04,0.04,7425,다나23a76a
202207,피자영인 제주남원점,서귀포시,남원읍,남원읍,한식,피자,0.09,0.18,0.01,0.04,0.01,0.07,-0.01,12150,다나27a76b
202207,어멍감자탕,서귀포시,남원읍,남원읍,한식,감자탕,0.01,0.02,0.01,0.04,0.01,0.04,0.02,9207,다나27a76b
202207,네네치킨남원점,서귀포시,남원읍,남원읍,패스트푸드,치킨,0.46,0.7,0.01,0.04,0.04,0.15,0.04,7136,다나27b76b
202207,홍식당,서귀포시,남원읍,남원읍,양식,양식,0.14,0.3,0.01,0.04,0.02,0.09,0.15,2955,다나31b79a
202207,괸당네식당,서귀포시,남원읍,남원읍,한식,가정식,0.12,0.13,0.01,0.04,0.02,0.05,0.03,8041,다나27a76b
202207,수악관식당,서귀포시,남원읍,남원읍,한식,가정식,0.07,0.28,0,0.04,0.01,0.08,0.06,5909,다나21b76a
202207,자매해장국,서귀포시,남원읍,남원읍,한식,해장국,0.17,0.4,0,0.04,0.02,0.1,0.06,5967,다나27b76b
202207,옛날통닭남원점,서귀포시,남원읍,남원읍,패스트푸드,치킨,0.1,0.38,0,0.04,0.01,0.1,0.06,5968,다나26b76b
202207,현가네곰탕남원점,서귀포시,남원읍,남원읍,한식,국밥,0.49,0.28,0,0.04,0.04,0.08,0.01,10380,다나26b76b
202207,창고96,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.03,0.13,0,0.04,0.01,0.06,0,10659,다나20b76b
202207,유나카페,서귀포시,남원읍,남원읍,음료,커피,0.06,0.2,0,0.04,0.01,0.07,0.09,4575,다나20a75a
202207,고기어때?,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.3,0.25,0.01,0.03,0.03,0.07,0,10660,다나27a76b
202207,마더카페,서귀포시,남원읍,남원읍,음료,커피,0.01,0.02,0.01,0.03,0.01,0.03,0.01,9842,다나29a76b
202207,에이치에프에프(HFF),서귀포시,남원읍,남원읍,한식,단품요리 전문,0.07,0.07,0.01,0.03,0.02,0.03,0.05,6583,다나27a76b
202207,애삘레,서귀포시,남원읍,남원읍,한식,가정식,0.23,0.3,0.01,0.03,0.03,0.07,0.02,9389,다나27b76b
202207,신례토종닭식당,서귀포시,남원읍,남원읍,한식,치킨,0.5,0.28,0.01,0.03,0.05,0.07,-0.01,12151,다나19a80b
202207,무주향,서귀포시,남원읍,남원읍,한식,가정식,0,0,0,0.03,0,0.02,0.01,10277,다나21a75b
202207,도담이김밥,서귀포시,남원읍,남원읍,간식,분식,0.05,0.28,0,0.03,0.01,0.07,0.25,1578,다나27a76b
202207,헤븐리,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.01,0.1,0,0.03,0,0.04,0.08,5096,다나26b76a
202207,빅썸카페,서귀포시,남원읍,남원읍,음료,커피,0.01,0.02,0,0.03,0,0.03,0,10661,다나30a77b
202207,사려니,서귀포시,남원읍,남원읍,한식,가정식,0.08,0.32,0,0.03,0.01,0.08,0.03,8042,다나23b82b
202207,신팔도강산,서귀포시,남원읍,남원읍,한식,가정식,0.22,0.4,0,0.03,0.02,0.09,0.09,4576,다나21a76a
202207,쇠소깍대박밥상,서귀포시,남원읍,남원읍,한식,가정식,0.26,0.68,0,0.03,0.02,0.14,0.11,3926,다나18b75a
202207,하례로379,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.01,0.05,0,0.03,0,0.03,-0.01,11816,다나18a76b
202207,미깡,서귀포시,남원읍,남원읍,음료,커피,0,0,0,0.03,0,0.02,0.01,10278,다나18a76b
202207,여우네,서귀포시,남원읍,남원읍,한식,가정식,0.09,0.25,0,0.03,0.01,0.07,0.06,5969,다나29b81a
202207,치킨나라위미점,서귀포시,남원읍,남원읍,패스트푸드,치킨,0.04,0.1,0,0.03,0.01,0.04,-0.04,13040,다나22a76a
202207,위밋,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.03,0.1,0,0.03,0,0.04,0.01,9843,다나24a76a
202207,삼수갑산,서귀포시,남원읍,남원읍,한식,가정식,0.27,0.35,0.01,0.02,0.02,0.08,0.02,8818,다나19a77a
