ANALS_YM,CMPNM_NM,SIGNGU_NM,ADSTRD_NM,AREA_NM,MLSFC_NM,SCLAS_NM,JJINHBT_SALES_PRICE_RATE,JJINHBT_SALES_CO_RATE,OTSD_SALES_PRICE_RATE,OTSD_SALES_CO_RATE,ALL_SALES_PRICE_RATE,ALL_SALES_CO_RATE,VARTION_RT,RANK_CO,GID_ID
202205,옥돔마을,서귀포시,남원읍,남원읍,한식,가정식,0.26,0.26,0.11,0.34,0.13,0.35,0.06,6288,다나30a77b
202205,주식회사 일구공,서귀포시,남원읍,남원읍,패스트푸드,햄버거,0.59,0.57,0.07,0.34,0.11,0.44,0.38,1178,다나28a76b
202205,일송회수산,서귀포시,남원읍,남원읍,아시아음식,회,0.09,0.1,0.06,0.34,0.06,0.31,0.1,4776,다나22a75b
202205,주식회사 위미,서귀포시,남원읍,남원읍,한식,가정식,0.19,0.1,0.08,0.33,0.09,0.3,0,9703,다나21b76a
202205,짜장마을,서귀포시,남원읍,남원읍,아시아음식,중식,2.08,3.08,0.04,0.32,0.2,1.12,0.2,2547,다나27a76b
202205,오리프,서귀포시,남원읍,남원읍,한식,오리,0.15,0.31,0.02,0.32,0.03,0.35,0.25,1896,다나23a76a
202205,폴개촌,서귀포시,남원읍,남원읍,한식,가정식,0.32,0.15,0.13,0.3,0.15,0.29,0.1,4590,다나29b77b
202205,레스토랑점심,서귀포시,남원읍,남원읍,아시아음식,일식,0.26,0.34,0.08,0.3,0.1,0.35,0.08,5332,다나19a77a
202205,루브린,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.26,0.44,0.03,0.3,0.05,0.37,0.14,3512,다나24a75b
202205,하늬바람,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.15,0.49,0.02,0.3,0.03,0.38,-0.05,12623,다나20b81b
202205,벨라위미,서귀포시,남원읍,남원읍,한식,커피,0.27,0.59,0.02,0.3,0.04,0.41,0.18,2792,다나22a76a
202205,이디야위미점,서귀포시,남원읍,남원읍,음료,커피,0.22,0.88,0.01,0.3,0.03,0.49,0.21,2382,다나21a76a
202205,낭만화로구이,서귀포시,남원읍,남원읍,한식,가정식,0.52,0.28,0.14,0.29,0.18,0.32,0.03,8240,다나27b76b
202205,메리밀(Merry Meal),서귀포시,남원읍,남원읍,한식,가정식,0.02,0.02,0.06,0.29,0.06,0.25,0.04,7569,다나27a76a
202205,일품순두부남원점,서귀포시,남원읍,남원읍,한식,순두부,0.55,1.11,0.05,0.28,0.09,0.54,0.36,1255,다나27a77a
202205,새벽노을,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.1,0.26,0.03,0.28,0.04,0.3,-0.09,13379,다나21b76a
202205,태흥횟집,서귀포시,남원읍,남원읍,한식,회,2.92,1.06,0.27,0.27,0.48,0.52,-0.13,13664,다나29b76b
202205,백한철 꽈배기&식빵,서귀포시,남원읍,남원읍,간식,베이커리,0.22,0.59,0.02,0.27,0.03,0.39,-0.07,13128,다나26b76b
202205,취향의섬,서귀포시,남원읍,남원읍,한식,커피,0.05,0.05,0.06,0.26,0.06,0.23,0.31,1471,다나24b76a
202205,미향해장국남원점,서귀포시,남원읍,남원읍,한식,해장국,0.45,0.7,0.05,0.26,0.08,0.41,0.11,4272,다나26b76b
202205,도담이김밥,서귀포시,남원읍,남원읍,간식,분식,0.22,0.88,0.02,0.26,0.03,0.46,-0.14,13710,다나27a76b
202205,영아리커피,서귀포시,남원읍,남원읍,한식,커피,0.08,0.52,0.01,0.26,0.02,0.36,0.11,4397,다나24b85b
202205,위미항면카페,서귀포시,남원읍,남원읍,한식,커피,0.1,0.15,0.04,0.25,0.04,0.25,-0.08,13253,다나22a75b
202205,시카고피자남원점,서귀포시,남원읍,남원읍,패스트푸드,피자,0.69,1.01,0.03,0.25,0.08,0.49,-0.05,12624,다나27a76b
202205,마므레,서귀포시,남원읍,남원읍,한식,가정식,0.2,0.13,0.12,0.24,0.13,0.24,-0.17,13820,다나25a76a
202205,제주정돈,서귀포시,남원읍,남원읍,한식,돼지고기,0.18,0.1,0.1,0.24,0.11,0.23,0.08,5527,다나21b76a
202205,소요 0617,서귀포시,남원읍,남원읍,양식,양식,1.56,1.11,0.06,0.24,0.18,0.51,0.2,2548,다나28b77a
202205,안녕 소깍,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.09,0.26,0.01,0.24,0.02,0.27,0.17,2980,다나18a74a
202205,흑돼지일번지,서귀포시,남원읍,남원읍,한식,돼지고기,0.05,0.02,0.17,0.23,0.17,0.19,0.02,8803,다나27a76b
202205,흑염소마루,서귀포시,남원읍,남원읍,한식,가정식,3.61,2.54,0.07,0.23,0.34,0.9,0.28,1709,다나27a76b
202205,미미,서귀포시,남원읍,남원읍,양식,양식,0.39,0.28,0.06,0.23,0.09,0.27,0.19,2641,다나18a74a
202205,안녀어랭이,서귀포시,남원읍,남원읍,한식,단품요리 전문,1.2,1.4,0.05,0.23,0.14,0.58,-0.07,13063,다나27b76b
202205,꼬동꼬동,서귀포시,남원읍,남원읍,한식,가정식,0.13,0.15,0.04,0.23,0.05,0.24,-0.06,12884,다나24a76a
202205,서울 돈까스&김밥,서귀포시,남원읍,남원읍,간식,돈까스,0.99,2.07,0.03,0.23,0.1,0.76,0.32,1423,다나27a77a
202205,교촌치킨 서귀포남원점,서귀포시,남원읍,남원읍,패스트푸드,치킨,0.51,0.78,0.03,0.23,0.07,0.4,0.27,1730,다나27b76b
202205,위미다온국밥,서귀포시,남원읍,남원읍,한식,국밥,1.05,1.58,0.02,0.23,0.1,0.63,0.21,2383,다나22a76a
202205,호꼼,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.06,0.1,0.03,0.22,0.03,0.21,0.21,2364,다나20a75a
202205,레드브라운,서귀포시,남원읍,남원읍,양식,양식,0.08,0.23,0.02,0.22,0.02,0.25,-0.04,12437,다나23a76a
202205,엄마표밥상,서귀포시,남원읍,남원읍,한식,가정식,0.04,0.05,0.04,0.21,0.04,0.19,0.09,4940,다나27a76b
202205,랑이(Rangi),서귀포시,남원읍,남원읍,한식,단품요리 전문,0.44,0.31,0.04,0.21,0.08,0.26,-0.09,13380,다나25b81b
202205,카페그네,서귀포시,남원읍,남원읍,음료,커피,0.14,0.23,0.02,0.21,0.03,0.24,-0.11,13535,다나25a76a
202205,경인식당,서귀포시,남원읍,남원읍,한식,가정식,0.4,0.28,0.08,0.2,0.1,0.25,0.06,6289,다나27a76b
202205,서울감자탕2호점,서귀포시,남원읍,남원읍,한식,감자탕,1.54,1.24,0.03,0.2,0.14,0.51,0.02,8301,다나27a76b
202205,올드패션,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.05,0.13,0.02,0.2,0.02,0.2,0.17,2981,다나24a76a
202205,태흥2리 어촌계횟집,서귀포시,남원읍,남원읍,아시아음식,회,0.51,0.1,0.26,0.19,0.29,0.19,0.12,4059,다나30a77b
202205,주야진,서귀포시,남원읍,남원읍,아시아음식,일식,0.7,0.41,0.06,0.19,0.12,0.27,0.02,8947,다나22a76a
202205,돈순이,서귀포시,남원읍,남원읍,한식,돼지고기,0.31,0.34,0.06,0.19,0.08,0.25,0.05,6888,다나31b79a
202205,털보네 고양이,서귀포시,남원읍,남원읍,아시아음식,일식,0.06,0.1,0.04,0.19,0.04,0.19,-0.06,12885,다나24a76a
202205,기사식당,서귀포시,남원읍,남원읍,한식,기사식당,0.27,0.26,0.03,0.19,0.04,0.23,0.03,7851,다나18b74b
202205,의귀리부부막국수,서귀포시,남원읍,남원읍,한식,면류,0.53,0.88,0.03,0.19,0.07,0.4,0.35,1294,다나27a80a
202205,맘스터치 남원점,서귀포시,남원읍,남원읍,패스트푸드,햄버거,0.49,1.56,0.01,0.19,0.05,0.59,0.22,2186,다나27a76b
202205,테이블앤데스크,서귀포시,남원읍,남원읍,양식,양식,0.39,0.34,0.04,0.18,0.06,0.25,-0.02,11369,다나23a75b
202205,락쿤,서귀포시,남원읍,남원읍,한식,커피,0.39,0.39,0.04,0.18,0.07,0.26,0.03,8241,다나23a75b
202205,비에이치씨제주남원점,서귀포시,남원읍,남원읍,패스트푸드,치킨,0.63,0.98,0.03,0.18,0.08,0.42,-0.05,12625,다나27a76b
202205,마블링 남원점,서귀포시,남원읍,남원읍,한식,가정식,0.52,0.7,0.03,0.18,0.07,0.35,0.25,1897,다나25a76a
202205,알로하(ALOHA),서귀포시,남원읍,남원읍,한식,단품요리 전문,0.05,0.31,0.01,0.18,0.01,0.24,0.02,8302,다나27b78a
202205,흑돼지스토리,서귀포시,남원읍,남원읍,한식,돼지고기,0.23,0.1,0.07,0.17,0.09,0.17,0.01,9632,다나21b76a
202205,남원가,서귀포시,남원읍,남원읍,한식,가정식,1.38,0.98,0.04,0.17,0.14,0.41,0.18,2793,다나27a76b
202205,토향,서귀포시,남원읍,남원읍,한식,가정식,0.41,0.34,0.04,0.17,0.07,0.23,-0.02,11738,다나27a76b
202205,사려니,서귀포시,남원읍,남원읍,한식,가정식,0.15,0.34,0.02,0.17,0.03,0.24,0.05,6889,다나23b82b
202205,올레길설렁탕,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.71,1.3,0.02,0.17,0.08,0.5,-0.01,11066,다나27a76b
202205,짜장마루,서귀포시,남원읍,남원읍,아시아음식,중식,1.45,2.12,0.02,0.17,0.13,0.73,0.3,1519,다나27a76b
202205,위미장가네닭곰탕,서귀포시,남원읍,남원읍,한식,국밥,0.14,0.28,0.02,0.17,0.03,0.22,0.2,2533,다나21b76a
202205,지귀도형제횟집,서귀포시,남원읍,남원읍,한식,회,0.38,0.23,0.07,0.16,0.1,0.19,-0.03,11907,다나21b75b
202205,한라흑돼지,서귀포시,남원읍,남원읍,한식,돼지고기,0.85,0.21,0.05,0.16,0.11,0.19,-0.01,11067,다나21a76a
202205,해수식당,서귀포시,남원읍,남원읍,한식,가정식,0.01,0.02,0.02,0.16,0.02,0.14,0,9704,다나27a76b
202205,소랑밥상,서귀포시,남원읍,남원읍,한식,가정식,0.07,0.13,0.02,0.16,0.03,0.16,0.01,8979,다나22a76a
202205,한남 307,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.09,0.18,0.01,0.16,0.02,0.18,-0.08,13254,다나25a80b
202205,황금륭빅버거예이츠,서귀포시,남원읍,남원읍,패스트푸드,햄버거,0.11,0.08,0.02,0.15,0.03,0.14,-0.03,12192,다나16a81b
202205,동백돼지불백,서귀포시,남원읍,남원읍,양식,돼지고기,0.2,0.28,0.02,0.15,0.04,0.2,0.05,6890,다나22a76a
202205,오끼416갤러리,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.03,0.05,0.02,0.15,0.02,0.14,0.01,9633,다나27b80a
202205,페리카나남원점,서귀포시,남원읍,남원읍,패스트푸드,치킨,0.14,0.28,0.02,0.15,0.03,0.2,0.03,7852,다나27a76b
202205,위미동백식당,서귀포시,남원읍,남원읍,한식,가정식,0,0,0.02,0.14,0.02,0.12,0,9705,다나23a76a
202205,자매해장국,서귀포시,남원읍,남원읍,한식,해장국,0.22,0.46,0.02,0.14,0.04,0.25,-0.09,13381,다나27b76b
202205,수망손칼국수,서귀포시,남원읍,남원읍,한식,면류,0.33,0.65,0.02,0.14,0.04,0.3,-0.02,11339,다나26b82a
202205,또와국밥,서귀포시,남원읍,남원읍,한식,국밥,0.68,1.3,0.01,0.14,0.06,0.48,0.38,1168,다나27a77a
202205,일사일(141),서귀포시,남원읍,남원읍,한식,단품요리 전문,0.18,0.28,0.01,0.14,0.03,0.19,0.05,6891,다나31b78b
202205,송가네참숯가든,서귀포시,남원읍,남원읍,한식,고기,0.03,0.02,0.08,0.13,0.09,0.12,0.04,7217,다나25b77a
202205,남원골감나무집,서귀포시,남원읍,남원읍,한식,가정식,0.96,0.75,0.03,0.13,0.1,0.32,0.04,7570,다나27b76b
202205,물영아리식당,서귀포시,남원읍,남원읍,한식,가정식,0.44,0.52,0.03,0.13,0.06,0.25,0.02,8303,다나24b85b
202205,태성각,서귀포시,남원읍,남원읍,아시아음식,중식,0.44,0.8,0.02,0.13,0.05,0.33,0.16,3182,다나30b78a
202205,유나카페,서귀포시,남원읍,남원읍,음료,커피,0.05,0.15,0.01,0.13,0.01,0.15,-0.06,12886,다나20a75a
202205,알맞은시간,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.07,0.28,0.01,0.13,0.02,0.19,-0.19,13880,다나31b79b
202205,남쪽바람,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.1,0.34,0.01,0.13,0.02,0.2,0.08,5333,다나27b77b
202205,은빌레,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.04,0.13,0,0.13,0.01,0.14,-0.02,11739,다나27a80a
202205,갯마을식당,서귀포시,남원읍,남원읍,한식,가정식,0.55,0.39,0.06,0.12,0.1,0.21,-0.04,12300,다나31b78b
202205,제주회토랑,서귀포시,남원읍,남원읍,아시아음식,일식,0.6,0.26,0.06,0.12,0.1,0.17,0.1,4644,다나26b76b
202205,삼덕고깃집,서귀포시,남원읍,남원읍,한식,가정식,1.01,0.57,0.05,0.12,0.12,0.26,0.11,4398,다나30b78a
202205,위미브런치,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.14,0.18,0.02,0.12,0.03,0.15,0.07,5756,다나23a76a
202205,일일일빵,서귀포시,남원읍,남원읍,간식,베이커리,0.15,0.49,0.01,0.12,0.02,0.24,0.08,5334,다나23a76a
202205,해선락와사비,서귀포시,남원읍,남원읍,아시아음식,일식,0.28,0.13,0.12,0.11,0.14,0.13,0.06,6290,다나29a76b
202205,보보(vovo),서귀포시,남원읍,남원읍,한식,단품요리 전문,0.01,0.02,0.06,0.11,0.06,0.1,0.17,2952,다나21a76a
202205,흥부가,서귀포시,남원읍,남원읍,한식,가정식,1.41,1.06,0.04,0.11,0.14,0.39,0.12,4060,다나22b76a
202205,가가호호,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.4,0.23,0.03,0.11,0.06,0.16,0.06,6291,다나21a76a
202205,오구삼구민물장어아구찜,서귀포시,남원읍,남원읍,한식,아구찜,1.45,1.01,0.03,0.11,0.14,0.37,0.12,4061,다나27a76b
202205,빅썸펍(PUB),서귀포시,남원읍,남원읍,음료,커피,0,0,0.01,0.11,0.01,0.09,0.03,7853,다나30a77b
202205,어느멋진날,서귀포시,남원읍,남원읍,한식,단품요리 전문,0,0,0.12,0.1,0.12,0.08,-0.03,11908,다나21a75b
202205,육값하네식육가든,서귀포시,남원읍,남원읍,한식,고기,0.11,0.02,0.06,0.1,0.07,0.09,0.01,8980,다나27b78a
202205,에이치에프에프(HFF),서귀포시,남원읍,남원읍,한식,단품요리 전문,0.18,0.13,0.06,0.1,0.07,0.12,-0.04,12338,다나27a76b
202205,호화,서귀포시,남원읍,남원읍,한식,가정식,0.09,0.1,0.03,0.1,0.04,0.12,0.16,3079,다나29b81a
202205,노가리앤비어남원점,서귀포시,남원읍,남원읍,주점및주류판매,맥주/요리주점,0.68,0.62,0.03,0.1,0.08,0.25,0.05,6892,다나27a76b
202205,투다리남원점,서귀포시,남원읍,남원읍,주점및주류판매,꼬치구이,0.2,0.18,0.03,0.1,0.04,0.14,-0.06,13027,다나27a76b
202205,누구나홀딱반한닭,서귀포시,남원읍,남원읍,패스트푸드,치킨,0.86,0.96,0.02,0.1,0.09,0.35,-0.02,11340,다나27a76b
202205,하루방순대앤막창,서귀포시,남원읍,남원읍,한식,막창,0.59,0.52,0.02,0.1,0.07,0.23,0.11,4300,다나27a76b
202205,아주르블루,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.06,0.13,0.01,0.1,0.01,0.12,0.04,7218,다나27b76b
202205,별맛해장국,서귀포시,남원읍,남원읍,한식,해장국,0.13,0.23,0.01,0.1,0.02,0.14,0.09,5060,다나27a76b
202205,은설식당,서귀포시,남원읍,남원읍,한식,가정식,0.14,0.21,0.01,0.1,0.02,0.14,0.04,7571,다나27a76b
202205,모든날이행복하기를,서귀포시,남원읍,남원읍,양식,양식,0,0,0.01,0.1,0.01,0.09,-0.01,10585,다나29b77b
202205,창고96,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.02,0.13,0.01,0.1,0.01,0.12,0.03,7854,다나20b76b
202205,"고스트미락, 한라앤탐",서귀포시,남원읍,남원읍,한식,가정식,0.01,0.02,0.01,0.1,0.02,0.09,0.06,6292,다나23a76a
202205,제주정제,서귀포시,남원읍,남원읍,한식,가정식,0.1,0.13,0.01,0.1,0.02,0.12,-0.06,12887,다나26b76a
202205,홍식당,서귀포시,남원읍,남원읍,양식,양식,0.27,0.26,0.01,0.1,0.03,0.15,0.08,5335,다나31b79a
202205,대유가든,서귀포시,남원읍,남원읍,한식,고기,0.7,0.21,0.03,0.09,0.08,0.13,-0.07,13129,다나20b75b
202205,괸당네식당,서귀포시,남원읍,남원읍,한식,가정식,0.54,0.28,0.02,0.09,0.06,0.15,-0.02,11370,다나27a76b
202205,추가네추어탕,서귀포시,남원읍,남원읍,한식,추어탕,0.42,0.65,0.01,0.09,0.05,0.25,0.08,5336,다나27b76b
202205,네네치킨남원점,서귀포시,남원읍,남원읍,패스트푸드,치킨,0.46,0.78,0.01,0.09,0.05,0.29,0.05,6635,다나27b76b
202205,수원닭집,서귀포시,남원읍,남원읍,한식,치킨,0.31,0.39,0.01,0.09,0.03,0.18,0.06,6293,다나27a76b
202205,현가네곰탕남원점,서귀포시,남원읍,남원읍,한식,국밥,0.06,0.1,0.01,0.09,0.01,0.1,0.13,3759,다나26b76b
202205,옛장터가든,서귀포시,남원읍,남원읍,한식,고기,1.36,0.46,0.05,0.08,0.14,0.19,-0.03,11909,다나27b76b
202205,네이처캔버스,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.21,0.1,0.03,0.08,0.04,0.09,-0.05,12710,다나19a77a
202205,정직한통닭남원점,서귀포시,남원읍,남원읍,패스트푸드,치킨,0.36,0.34,0.02,0.08,0.04,0.16,-0.06,12888,다나27a76b
202205,무주향,서귀포시,남원읍,남원읍,한식,가정식,0.02,0.02,0.02,0.08,0.02,0.07,0.03,7855,다나21a75b
202205,본초불닭발남원점,서귀포시,남원읍,남원읍,한식,치킨,0.08,0.18,0.01,0.08,0.02,0.12,0.03,7856,다나27a76b
202205,우리동네,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.05,0.34,0,0.08,0.01,0.16,0.01,8981,다나27a76b
202205,신례토종닭식당,서귀포시,남원읍,남원읍,한식,치킨,0.55,0.21,0.03,0.07,0.07,0.12,-0.03,11910,다나19a80b
202205,모다드렁,서귀포시,남원읍,남원읍,한식,가정식,0.68,0.41,0.02,0.07,0.07,0.17,0.05,6893,다나27b76b
202205,틴우드맨(tin woodman),서귀포시,남원읍,남원읍,한식,단품요리 전문,0.3,0.26,0.01,0.07,0.04,0.13,0.11,4399,다나27a76b
202205,동백화방,서귀포시,남원읍,남원읍,음료,커피,0.13,0.18,0.01,0.07,0.02,0.11,0,9706,다나23a76a
202205,미깡,서귀포시,남원읍,남원읍,음료,커피,0.01,0.02,0.01,0.07,0.01,0.07,0.21,2331,다나18a76b
202205,뉴남원분식,서귀포시,남원읍,남원읍,간식,분식,0.03,0.1,0,0.07,0.01,0.09,0.03,7857,다나27a76b
202205,헤븐리,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.05,0.13,0,0.07,0.01,0.09,0.11,4301,다나26b76a
202205,호월,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.05,0.02,0.03,0.06,0.03,0.06,0.04,7219,다나25a80a
202205,쇠소깍대박밥상,서귀포시,남원읍,남원읍,한식,가정식,0.96,0.83,0.02,0.06,0.09,0.28,0.18,2794,다나18b75a
202205,예촌연수네가든,서귀포시,남원읍,남원읍,한식,고기,0.72,0.13,0.02,0.06,0.08,0.09,0.03,7858,다나19a78a
202205,신팔도강산,서귀포시,남원읍,남원읍,한식,가정식,0.52,0.57,0.01,0.06,0.05,0.21,0.03,7859,다나21a76a
202205,하례로379,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.01,0.02,0.01,0.06,0.01,0.06,0.01,8982,다나18a76b
202205,쇠소깍가든,서귀포시,남원읍,남원읍,한식,고기,0.02,0.02,0.01,0.06,0.01,0.06,-0.04,12339,다나18a75a
202205,타모라돈까스,서귀포시,남원읍,남원읍,한식,돈까스,0.27,0.34,0.01,0.06,0.03,0.14,0.03,7860,다나27a77a
202205,한라산풍경,서귀포시,남원읍,남원읍,한식,가정식,0.23,0.31,0.01,0.06,0.03,0.14,-0.02,11740,다나18a78a
202205,자담치킨 제주남원점,서귀포시,남원읍,남원읍,패스트푸드,치킨,0.46,0.67,0.01,0.06,0.04,0.24,0.02,8304,다나27a76b
202205,동동차이나남원점,서귀포시,남원읍,남원읍,아시아음식,중식,0.39,0.59,0.01,0.06,0.04,0.22,0.05,6682,다나27a76b
202205,삼수갑산,서귀포시,남원읍,남원읍,한식,가정식,0.39,0.62,0.01,0.06,0.04,0.22,0.14,3650,다나19a77a
202205,욜로,서귀포시,남원읍,남원읍,한식,가정식,0.16,0.36,0,0.06,0.02,0.15,-0.08,13255,다나27a76b
